Position,Artist,Song Title,Year,Lyrics
14,Amy Grant,Baby Baby,1991,"Baby, baby
I'm taken with the notion
To love you with the sweetest of devotion
Baby, baby
My tender love will flow from
The bluest sky to the deepest ocean

Stop for a minute
Baby, I'm so glad you're mine, yeah
You're mine

Baby, baby
The stars are shining for you
And just like me I'm sure that they adore you
Baby, baby
Go walkin' through the forest
The birds above a' singin' you a chorus

Stop for a minute
Baby, they're so glad you're mine, oh yeah

And ever since the day you put my heart in motion
Baby I realize that there's just no gettin' over you

Baby, baby
In any kind of weather
I'm here for you always and forever
Baby, baby
No muscle man could sever
My love for you is true and it will never

Stop for a minute
Baby, I'm so glad you're mine

And ever since the day you put my heart in motion
Baby I realize that there's no gettin' over you

And ever since the day you put my heart in motion
Baby I realize that there's just no gettin' over you
Over you

Baby, baby, always and forever
Baby I'm so glad
Here for you baby, I'm so glad you're mine
Baby I'm so glad
When I think about you it makes me smile
Baby, baby be mine, baby I'm so glad
Don't stop givin' love, don't stop, no
Baby I'm so glad that you're mine
Baby I'm glad"
15,Crystal Waters,Gypsy Woman (La Da Dee),1991,"The winds are blowing every morning
Just to do her hair now
Because she cares you all

Her day oh wouldn't be right
Without her make up
She's never had a make up

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

She's just like you and me
But she's homeless, she's homeless
As she stands there singing for money

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

In my sleep I see her begging
Reaching police
Although her body's not mine
I ask now I do, now I do

She's just like you and me
But she's homeless, she's homeless
As she stands there singing for money

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

She's just like you and me
As she stands there singing for money

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

Know me
Did you know, did you know
Did you know"
16,U2,The Fly,1991,"Oh, baby child

It's no secret that the stars are falling from the sky
It's no secret that our world is in darkness tonight
They say the sun is sometimes eclipsed by a moon
You know I don't see you when she walks in the room

It's no secret that a friend is someone who lets you help
It's no secret that a liar won't believe in anyone else
They say a secret is something you tell one other person
So I'm telling you, child

Oh love, we shine like a burning star
We're falling from the sky tonight

A man will beg
A man will crawl
On the sheer face of love
Like a fly on a wall
It's no secret at all

It's no secret that a conscience can sometimes be a pest
It's no secret, ambition bites the nails of success
Every artist is a cannibal, every poet is a thief
All kill their inspiration and sing about their grief

Oh love, we shine like a burning star
We're falling from the sky tonight

A man will rise
A man will fall
From the sheer face of love
Like a fly from a wall
It's no secret at all

Oh love, we shine like a burning star
We're falling from the sky tonight

Oh love, we shine like a burning star
We're falling from the sky tonight

A man will rise
A man will fall
From the sheer face of love
Like a fly from a wall
It's no secret at all

It's no secret that the stars are falling from the sky
The universe exploded 'cause of one man's lie
Look, I gotta go, yeah, I'm running outta change
There's a lot of things if I could I'd rearrange"
17,The Simpsons,Do the Bartman,1991,"Yo, hey what's happening dude?
I'm a guy with a rep for bein' rude
Terrorizin' people wherever I go
It's not intentional, just keepin' the flow

Fixin' test scores to get the best scores
Droppin' banana peels all over the floor
I'm the kid that made delinquency an art
Last name, Simpson, first name, Bart

I'm here today to introduce the next phase
The next step in the big Bart craze
I got a dance, real easy to do
I learned it with no rhythm and so can you

So, move your body, if you got the notion
Front to back in a rock-like motion
Now that you got it, if you think you can
Do it to the music, that's the Bartman

Everybody, if you can, do the Bartman
Shake you body, turn it out, if you can, man
Move you butt to the side, yes, you can, can
Everybody in the house, do the Bartman

Everybody, if you can, do the Bartman
Shake you body, turn it out, if you can, man
Move you butt to the side, yes, you can, can
Everybody in the house, do the Bartman

It wasn't long ago, just a couple of weeks
I got in trouble, yeah, pretty deep
Homer was yellin', mom was, too
Because I put mothballs in the beef stew

Punishment time, in the air lurks gloom
Sittin' by myself, confined to my room
When all else fails, nothin' else left to do
I turn on the music, so I can feel the groove

Move your body, if you got the notion
Front to back in a rock-like motion
Move your hips from side to side now
Don't ya slip, let your feet glide now

If you've got the groove, you gotta use it
Rock rhythm in time with the music
You just might start a chain reaction
If you can do the Bart, you're bad like Michael Jackson

Everybody, if you can, do the Bartman
Shake you body, turn it out, if you can, man
Move your butt to the side as you can, can
Everybody in the house, do the Bartman, do the Bartman

Do the Bartman, everybody, back and forth, from side to side
Do the Bartman, do the Bartman
Now, here's a dance beat that you can't deny
Turn it down will you stop that infernal racket?
Do the Bartman

Oh my ears, Lisa, put that saxophone away
You can't touch this, I didn't do it, nobody saw me do it
You can't prove anything

Now, I'm in the house feelin' good to be home
'Til Lisa starts blowin' her damn saxophone
And if it was mine, you know they'd take it away
But still I'm feelin' good, so that's okay

I'm up in my room, just a-singin' a song
Listenin' to the kicks while I'm kickin' along
Yeah, Lisa likes jazz, she's her number one fan
But I know I'm bad, 'cause I do the Bartman

Everybody, if you can do the Bartman
Shake your body, turn it out if you can, man
Move your butt to the side, as you can, can
Everybody in the house, do the Bartman, do the Bartman

Do the Bartman
Everybody, back and forth from side to side
Do the Bartman, do the Bartman
She can do it, he can do it, so can I

If you've got the groove, you gotta use it
Rock rhythm in time with the music
You just might start a chain reaction

I'm a Bartman, everybody, if you can, do the Bartman
Shake your body, turn it out, if you can, man
Move your butt to the side, as you can, can
Everybody in the house do the Bartman

Move you body, if you got the notion
Skake your body to the rock like motion
Move your hips from side to side now
Don't ya slip, let your feet glide now

If you've got your groove, you gotta use it
Rock rhythm in time with the music
Eat your heart out, Michael
You just might start a chain reaction
Oh, wow, man"
18,KLF,3am Eternal,1991,"Klf
Miscellaneous
3am Eternal Mumu
3 A.M. ETERNAL (guns of mu mu)                                                  
------------------------------                                                  
It's 3 AM                                                                       
     3 AM                                                                       
It's 3 AM eternal                                                               
Got to see that everywhere I turn will                                          
Point to the fact the time is eternal                                           



Are you ready?                                                                  

Here we go                                                                      

Are you ready?                                                                  
   (x2)                                                      


K L F                                                          

The K the L the F and the ology                                                 

K L F                                                          

Eternal                                                                         

Sometimes I feel I almost know                                                  
Sometimes I feel it's time                                                      
time to go, go                                                                  
to go, go                                                                       


Are you ready?                                                                  

Here we go                                                                      

Are you ready?                                                                  
   (x2)                                                      

K L F                                                          

Eternal                                                                         

  (x2)                                                                 

Are you ready?                                                                  

Here we go                                                                      

Are you ready?                                                                  
   (x2)                                                      

It's 3 AM                                                                       
     3 AM                                                                       
It's 3 AM eternal                                                               
It's 3 AM                                                                       
     3 AM                                                                       
It's 3 AM eternal                                                               

Got to see that every where I turn will                                         
Point to the fact that time is eternal                                          

   (x2)                                                      
Are you ready?                                                                  
   (x2)                                                      


K L F                                                          
K L F                                                          
Are you ready?                                                                  



Here we go                                                                      


Are you ready?"
19,Stevie B,Because I Love You (The Postman Song),1991,"I got your letter from the postman just the other day
And so I decided to write you this song
Just to let you know, exactly the way I feel
To let you know my love's so real

Because I love you, I'll do anything
I'll give you my heart, my everything
Because I love you, I'll be right by your side
To be a light, to be your guide

If you should feel that I don't really care
And that you're starting to lose ground
Let me reassure you that you can count on me
And that I'll always be around

Because I love you, my heart's an open door
So won't you please come on in
Because I love you, I'll be right by your side
To be a light, to be your guide"
20,PM Dawn,Set Adrift On a Memory of Bliss,1991,We do not have the lyrics for Set Adrift on Memory Bliss (In the Style of PM Dawn) [Karaoke Version] yet.
21,Rod Stewart,Rhythm of My Heart,1991,"Across the street, the river runs
Down in the gutter, life is slippin' away
Let me still exist in another place
Runnin' under cover, of a helicopter blade

Flames are getting higher in effigy
Burnin' down the bridges of my memory
Love may still be alive somewhere, some way
Where they're downin' only deer
A hundred steel towns away

Oh, the rhythm of my heart is beatin' like a drum
With the words ""I love you"" rollin' off my tongue
No, never will I roam, for I know my place is home
Where the ocean meets the sky, I'll be sailin'

Photographs, kerosene, light up my darkness
Light it up, light it up, light it up
I can still feel the touch, of your thin blue jeans
Runnin' down the alley, I've got my eyes all over you, baby
Oh baby

Oh, the rhythm of my heart is beatin' like a drum
With the words ""I love you"" rollin' off my tongue
No, never will I roam, for I know my place is home
Where the ocean meets the sky, I'll be sailing, I'll be sailing

Oh, I've got lightning in my veins
Shifting like the handle of a slot machine
Love may still exist in another place
I'm just yanking back the handle, no expression on my face

Oh, the rhythm of my heart is beatin' like a drum
With the words ""I love you"" rollin' off my tongue
Oh, never will I roam, for I know my place is home
Where the ocean meets the sky, I'll be sailin'

Oh,  the rhythm of my heart is beatin' like a drum
With the words ""I love you"" rollin' off my tongue
No, never will I roam, for I know my place is home
Where the ocean meets the sky, I'll be sailin'

The rhythm of my heart is beatin' like a drum
The words ""I love you"" rollin' off my tongue
Never will I roam, for I know my place is home
Where the ocean meets the sky, I'll be sailin'"
22,Bryan Adams,Can't Stop This Thing We Started,1991,"Yeah!
Baby!
I'm comin' to get ya
You might stop a hurricane
Might even stop the drivin' rain
You might have a dozen other guys

But if you wanna stop me baby don't even try
I'm goin' one way
your way
It's such a strong way
let's make it our way
Now baby,

I can't stop this thing we started

You gotta know it's right
I can't stop this course we've plotted
Yeah!
This thing called love we got it

No place for the brokenhearted
Can't stop this thing we started, no way

I'm goin' your way!
Yeah
You might stop the world spinnin' round
Might even walk on holy ground

I ain't superman and I can't fly
But if you wanna stop me baby don't even try
I'm goin' one way

your way
Ohh, it's such a strong way
let's make it our way

Now baby!
Can't stop this thing we started

You gotta know it's right
I can't stop this course we've plotted
Yeah!
This thing called love we got it
No place for the brokenhearted

Can't stop this thing we started, no way
I'm goin' your way!
Oh, why take it slow
I gotta know
Hey!
'Cause nothing can stop this thing that we got, no
Oh yeah!
I can't stop this thing we started
Yeah!
You gotta know it's right
Can't stop this course we've plotted
Ohow yeah!
This thing called love we got it
Ain't No place for the brokenhearted
I can't stop this
I can't stop this
I can't stop this thing we started
You gotta know it's alright
Can't stop this course we've plotted
Oh yeah! Baby!
Can't stop this
Can't stop this
I can't stop this
Yeah yeah
I can't stop this
Yeah!"
23,Mariah Carey,Emotions,1991,"You got me feelin' emotions
And higher, higher, higher

I feel good, I feel nice
I've never felt so satisfied
I'm in love, I'm alive
Intoxicated, flyin' high

Feels like a dream
When you touch me tenderly
I don't know if it's real
But I like the way I feel inside

You've got me feelin' emotions
Deeper than I've ever dreamed of
Oh, you've got me feelin' emotions
Higher than the heavens above

Now in the mornin' when I rise
You are the first thing on my mind
And in the middle of the night
I feel your heartbeat next to mine

Feels like a dream
When you love me tenderly
I don't know if you're real
But I really like the way I feel inside

You've got me feelin' emotions
Deeper than I've ever dreamed of
Oh, you've got me feelin' emotions
Higher than the heavens above

Oh, you emotions
Oh, deeper than I've ever dreamed of
Baby, you've got me feelin' emotions
Higher than the heavens above, oh yeah yeah

Now you know the way
To make me lose control
When you're lookin' into my eyes
You make me feel so

Higher emotions
Deeper than I've ever dreamed of
Oh, you've got me feelin' emotions
Higher than the heavens above

Higher emotions
Deeper than I've ever dreamed of
Oh, you emotions

Higher emotions
Deeper than I've ever dreamed of
Oh, you, emotions, emotions
You got me feelin' higher"
24,Whitney Houston,All the Man That I Need,1991,"I used to cry myself to sleep at night
But that was all before he came
I thought love had to hurt to turn out right
But now he's here, it's not the same, it's not the same

He fills me up, he gives me love
More love than I've ever seen
He's all I've got, he's all I've got in this world
But he's all the man that I need

And in the morning when I kiss his eyes
He takes me down and rocks me slow
And in the evening when the moon is high
He holds me close and won't let go, he won't let go

He fills me up, he gives me love
More love than I've ever seen
He's all I've got, he's all I've got in this world
But he's all the man that I need

He fills me up, he gives me love
More love than I've ever seen
He's all I've got, he's all I've got in this world
But he's all the man that I need

He fills me up, he gives me love
More, more love, more love, more love, more love
He's all I've got, he's all I've got in this world
But he's all the man, all the man"
25,Mariah Carey,Someday,1991,"You were so blind to let me go
You had it all but did not know
No one you'll find will ever be
Closer to all your dreams than me

Believing for the grass would be greener
You told yourself, ""I just don't need her now""
But I know you'll soon discover
You're never satisfied with any other

Someday, someday
One you gave away
Will be the only one you're wishing for
Someday, hey hey
Boy you're gonna pay
'Cause baby I'm the one who's keeping score

You'll change your mind and call my name
Soon as you find they're all the same
And when you find yourself alone
Don't come back crying
You should have known

Believe me I'm not pretending
It's not hard to predict this ending now
'Cause I know you'll soon discover
You're needing me in spite of all the others

Someday, someday
One you gave away
Will be the only one you're wishing for
Someday, hey hey
Boy you're gonna pay
'Cause baby I'm the one who's keeping score

Someday, someday
One you gave away
Will be the only one you're wishing for
Someday, hey hey
Boy you're gonna pay
'Cause baby I'm the one who's keeping score

Maybe now you just can't conceive
That there'll ever come a time
When you're cold and lonely
Baby, how could you ever believe
That another could replace me
The one and only

But when your down
In your time of need
And you're thinking that you
Might be coming back to own me
Just think again 'cause
I won't need your love anymore

Someday, someday
One you gave away
Will be the only one you're wishing for
Someday, hey hey
Boy you're gonna pay
'Cause baby I'm the one who's keeping score

Someday, someday
One you gave away
Will be the only one you're wishing for
Someday hey hey
Boy you're gonna pay
'Cause baby I'm the one who's keeping score

Someday, someday
One you gave away
Will be the only one you're wishing for
Someday, hey hey
Boy you're gonna pay
'Cause baby I'm the one who's keeping score

Someday, someday"
