Position,Artist,Song Title,Year,Lyrics
11,The Beatles,Day Tripper,1965,"Got a good reason
For taking the easy way out
Got a good reason
For taking the easy way out now

She was a day tripper
One way ticket, yeah
It took me so long

To find out

And I found out
•••

She's a big teaser
She took me half the way there

She's a big teaser
She took me half the way there now
She was a day tripper
One way ticket, yeah
It took me so long
To find out
And I found out
•••
Ahhhhh!
Ahhhhh!
Ahhhhh!
Ahhhhh!
Ahhhhh!
Ahhhhh!
•••
Tried to please her
She only played one night stands
Tried to please her
She only played one night stands now
She was a day tripper
Sunday driver, yeah
It took me so long
To find out
And I found out
•••
Day tripper
Day tripper, yeah
Day tripper
Day tripper, yeah
Day tripper"
12,The Rolling Stones,Get Off of My Cloud,1965,"I live in an apartment on the ninety-ninth floor of my block
And I sit at home looking out the window
Imagining the world has stopped
Then in flies a guy who's all dressed up like a Union Jack
And says, I've won five pounds if I have his kind of detergent pack
I said, Hey! You! Get off of my cloud
Hey! You! Get off of my cloud
Hey! You! Get off of my cloud
Don't hang around 'cause two's a crowd
On my cloud, baby
The telephone is ringing
I say, ""Hi, it's me. Who is it there on the line?""
A voice says, ""Hi, hello, how are you?""
Well, I guess I'm doin' fine
He says, ""It's three a.m., there's too much noise
Don't you people ever wanna go to bed?
Just 'cause you feel so good, do you have
To drive me out of my head?""
I said, Hey! You! Get off of my cloud
Hey! You! Get off of my cloud
Hey! You! Get off of my cloud
Don't hang around 'cause two's a crowd
On my cloud baby
I was sick and tired, fed up with this
And decided to take a drive downtown
It was so very quiet and peaceful
There was nobody, not a soul around
I laid myself out, I was so tired and I started to dream
In the morning the parking tickets were just like
A flag stuck on my window screen
I said, Hey! You! Get off of my cloud
Hey! You! Get off of my cloud
Hey! You! Get off of my cloud
Don't hang around 'cause two's a crowd
On my cloud
Hey! You! Get off of my cloud
Hey! You! Get off of my cloud
Hey! You! Get off of my cloud
Don't hang around, baby, two's a crowd"
13,Sonny & Cher,I Got You Babe,1965,We do not have the lyrics for I Got You Babe yet.
14,Nini Rosso,Il Silenzio,1965,"Exception occurred 
HTTP Error 404: Not Found"
15,Elvis Presley,Crying in the Chapel,1965,"You saw me crying in the chapel
The tears I shed were tears of joy
I know the meaning of contentment
Now I am happy with the Lord

Just a plain and simple chapel
Where humble people go to pray
I pray, the Lord, that I'll grow stronger
As I live from day to day

I've searched and I've searched
But I couldn't find
No way on earth
To gain peace of mind

Now I'm happy in the chapel
Where people are of one accord
Yes, we gather in the chapel
Just to sing and praise the Lord

You'll search and you'll search
But you'll never find
No way on earth
To gain peace of mind

Take your troubles to the chapel
Get down on your knees and pray
Then your burdens will be lighter
And you'll surely find the way"
16,The Rolling Stones,The Last Time,1965,"Well I told you once and I told you twice
But ya never listen to my advice
You don't try very hard to please me
With what you know it should be easy
Well this could be the last time
This could be the last time
Maybe the last time
I don't know. Oh no. Oh no
Well, I'm sorry girl but I can't stay
Feelin' like I do today
It's too much pain and too much sorrow
Guess I'll feel the same tomorrow
Well this could be the last time
This could be the last time
Maybe the last time
I don't know. Oh no. Oh no
Well I told you once and I told you twice
That someone will have to pay the price
But here's a chance to change your mind
Cuz I'll be gone a long, long time
Well this could be the last time
This could be the last time
Maybe the last time
I don't know. Oh no. Oh no
Well, this could be the last time"
17,The Beatles,Eight Days a Week,1965,"Ooh I need your love babe
Guess you know it's true
Hope you need my love babe
Just like I need you
Hold me
Love me
Hold me

Love me
Ain't got nothing but love babe
Eight days a week
Love you every day girl
Always on my mind
One thing I can say girl

Love you all the time

Hold me
Love me

Hold me
Love me

Ain't got nothing but love girl
Eight days a week
Eight days a week
I love you

Eight days a week
Is not enough to show I care
Ooh I need your love babe

Guess you know it's true
Hope you need my love babe
Just like I need you
Oh, ho

Hold me
Love me
Hold me
Love me
Ain't got nothing but love babe
Eight days a week
Eight days a week
I love you
Eight days a week
Is not enough to show I care
Love you every day girl
Always on my mind
One thing I can say girl
Love you all the time
Hold me
Love me
Hold me
Love me
Ain't got nothing but love babe
Eight days a week
Eight days a week
Eight days a week"
18,The Byrds,Turn! Turn! Turn! (To Everything There is a Season),1965,"To Everything (Turn, turn, turn)
There is a season (Turn, turn, turn)
And a time to every purpose, under Heaven

A time to be born, a time to die
A time to plant, a time to reap
A time to kill, a time to heal
A time to laugh, a time to weep

To Everything (Turn, turn, turn)
There is a season (Turn, turn, turn)
And a time to every purpose, under Heaven

A time to build up, a time to break down
A time to dance, a time to mourn
A time to cast away stones, a time to gather stones together

To Everything (Turn, turn, turn)
There is a season (Turn, turn, turn)
And a time to every purpose, under Heaven

A time of love, a time of hate
A time of war, a time of peace
A time you may embrace, a time to refrain from embracing

To Everything (Turn, turn, turn)
There is a season (Turn, turn, turn)
And a time to every purpose, under Heaven

A time to gain, a time to lose
A time to rend, a time to sew
A time for love, a time for hate
A time for peace, I swear it's not too late"
19,Barry McGuire,Eve of Destruction,1965,"The eastern world it is explodin',
violence flarin', bullets loadin'
You're old enough to kill but not for votin'
You don't believe in war, what's that gun you're totin'
And even the Jordan river has bodies floatin'

But you tell me over and over and over again my friend
Ah, you don't believe we're on the eve of destruction

Don't you understand, what I'm trying to say?
Can't you see the fear that I'm feeling today?
If the button is pushed, there's no running away
There'll be none to save with the world in a grave
Take a look around you, boy, it's bound to scare you, boy

But you tell me over and over and over again my friend
Ah, you don't believe we're on the eve of destruction

Yeah, my blood's so mad, feels like coagulatin'
I'm sittin' here just contemplatin'
I can't twist the truth, it knows no regulation
Handful of Senators don't pass legislation

And marches alone can't bring integration
When human respect is disintegratin'
This whole crazy world is just too frustratin'

And you tell me over and over and over again my friend
Ah, you don't believe we're on the eve of destruction

Think of all the hate there is in Red China
Then take a look around to Selma, Alabama
Ah, you may leave here for four days in space
But when you return it's the same old place

The poundin' of the drums, the pride and disgrace
You can bury your dead but don't leave a trace
Hate your next door neighbor but don't forget to say grace

And you tell me over and over and over and over again my friend
Ah, you don't believe we're on the eve of destruction"
20,The Supremes,Stop! in the Name of Love,1965,"Stop! In the name of love
Before you break my heart

Baby, baby
I'm aware of where you go
Each time you leave my door
I watch you walk down the street

Knowing your other love you'll meet
But this time before you run to her
Leaving me alone and hurt
(Think it over)
After I've been good to you
(Think it over)
After I've been sweet to you

Stop! In the name of love
Before you break my heart
Stop! In the name of love
Before you break my heart
Think it over
Think it over

I've known of your
Your secluded nights
I've even seen her
May be once or twice

But is her sweet expression
Worth more than my love and affection?
But this time before you leave my arms
And rush of to her charms
(Think it over)
Haven't I been good to you?
(Think it over)
Haven't I been sweet to you?

Stop! In the name of love
Before you break my heart
Stop! In the name of love
Before you break my heart
Think it over
Think it over

I've tried so hard, hard to be patient
Hoping you'd stop this infatuation
But each time you are together
I'm so afraid I'll be losing you forever

Stop! In the name of love
Before you break my heart
(Baby, think it over)
Stop! In the name of love

(Think it over, baby)
Before you break my heart
(Think it over, baby)
Think it over, baby
Stop!"
21,Roger Miller,King of the Road,1965,"Trailer for sale or rent, rooms to let, fifty cents.
No phone, no pool, no pets, I ain't got no cigarettes
Ah, but, two hours of pushin' broom
Buys an eight by twelve four-bit room
I'm a man of means by no means, king of the road.

Third boxcar, midnight train, destination, Bangor, Maine.
Old worn out clothes and shoes,
I don't pay no union dues,
I smoke old stogies I have found short, but not too big around
I'm a man of means by no means, king of the road.

I know every engineer on every train
All of their children, and all of their names
And every handout in every town
And every lock that ain't locked, when no one's around.

I sing, trailers for sale or rent, rooms to let, fifty cents
No phone, no pool, no pets, I ain't got no cigarettes
Ah, but, two hours of pushin' broom
Buys an eight by twelve four-bit room
I'm a man of means by no means, king of the road."
22,Herman's Hermits,Mrs Brown You've Got a Lovely Daughter,1965,"Mrs. Brown you've got a lovely daughter
Girls as sharp as her are somethin' rare
But it's sad, she doesn't love me now
She's made it clear enough, it ain't no good to call

She wants to return those things I bought her
Tell her she can keep them just the same
Things have changed, she doesn't love me now
She's made it clear enough, it ain't no good to call

Walkin' about, even in a crowd, well
You'll pick her out, makes a bloke feel so proud

If she finds that I've been 'round to see you
Tell her that I'm well and feelin' fine
Don't let on, don't say, ""She broke my heart""
I'd go down on my knees but it's no good to pine

Walkin' about, even in a crowd, well
You'll pick her out, makes a bloke feel so proud

If she finds that I've been 'round to see you
Tell her that I'm well and feelin' fine
Don't let on, don't say, ""She broke my heart""
I'd go down on my knees but it's no good to pine

Mrs. Brown you've got a lovely daughter
Mrs. Brown you've got a lovely daughter
Mrs. Brown you've got a lovely daughter

SONGWRITERS
PEACOCK, TREVOR"
23,The McCoys,Hang On Sloopy,1965,"Hang on, Sloopy
Sloopy, hang on
Hang on, Sloopy
Sloopy, hang on

Sloopy lives in a very bad part of town (Ooh, ooh, ooh, ooh)
And everybody, yeah, tries to put my Sloopy down (Ooh, ooh, ooh, ooh)
Sloopy, I don't care what your daddy do (Ooh, ooh, ooh, ooh)
'Cause you know, Sloopy, girl, I'm in love with you (Ooh, ooh, ooh, ooh)
And so I sing out

Hang on, Sloopy
Sloopy, hang on
Hang on, Sloopy
Sloopy, hang on

Sloopy wears a red dress, yeah, as old as the hills (Ooh, ooh, ooh, ooh)
But when Sloopy wears that red dress, yeah, you know, it gives me the chills, oh, oh (Ooh, ooh, ooh, ooh)
Sloopy, when I see you walking, walking down the street (Ooh, ooh, ooh, ooh)
I say, ""Don't worry, Sloopy, girl, you belong to me"" (Ooh, ooh, ooh, ooh)
And so I sing out

Hang on, Sloopy
Sloopy, hang on
Hang on, Sloopy
Sloopy, hang on
Yeah, yeah, yeah, yeah
Give it to 'em right now

Sloopy, let your hair down, girl
Let it hang down on me (Ooh, ooh, ooh, ooh)
Sloopy, let your hair down, girl
Let it hang down on me, yeah, yeah (Ooh, ooh, ooh, ooh)

Come on, Sloopy (Come on, come on)
Well, come on, Sloopy (Come on, come on)
Well, come on, Sloopy (Come on, come on)
Well, come on, Sloopy (Come on, come on)
Well, it feels so good (Come on, come on)
You know, it feels so good (Come on, come on)
Well, shake it, shake it, shake it, Sloopy (Come on, come on)
Well, shake it, shake it, shake it, yeah (Come on, come on)
Oh

Hang on, Sloopy
Sloopy, hang on
Yeah, yeah, yeah, yeah, yeah, yeah
Hang on, Sloopy
Sloopy, hang on
Yeah, yeah, yeah, yeah, yeah, yeah
Hang on, Sloopy
Sloopy, hang on"
24,The Seekers,The Carnival is Over,1965,"Say goodbye, my own true lover
As we sing a lover's song
How it breaks my heart to leave you
Now the carnival is gone

High above, the dawn is waking
And my tears are falling rain
For the carnival is over
We may never meet again

Like a drum, my heart was beating
And your kiss was sweet as wine
But the joys of love are fleeting
For Pierrot and Columbine

Now the harbor light is calling
This will be our last goodbye
Though the carnival is over
I will love you till I die

Like a drum, my heart was beating
And your kiss was sweet as wine
But the joys of love are fleeting
For Pierrot and Columbine

Now the harbor light is calling
This will be our last goodbye
Though the carnival is over
I will love you till I die
Though the carnival is over
I will love you till I die"
25,The Beach Boys,"Help Me, Rhonda",1965,"Well since she put me down I 've been out doin' in my head
Come in late at night and in the mornin' I just lay in bed

Well, Rhonda you look so fine (look so fine)
And I know it wouldn't take much time
For you to help me Rhonda
Help me get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart

She was gonna be my wife
And I was gonna be her man
But she let another guy come between us
And it ruined our plan

Well, Rhonda you caught my eye (caught my eye)
And I can give you lotsa reasons why
You gotta help me Rhonda
Help me get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda"
26,The Beatles,Rock 'n' Roll Music,1965,We do not have the lyrics for Rock 'n' Roll Music yet.
27,Shirley Bassey,Goldfinger,1965,"Goldfinger, he's the man
The man with the midas touch
A spider's touch
Such a cold finger
Beckons you to enter his web of sin
But don't go in

Golden words he will pour in your ear
But his lies can't disguise what you fear
For a golden girl knows when he's kissed her
It's the kiss of death from Mister Goldfinger
Pretty girl, beware of his heart of gold
This heart is cold

Golden words he will pour in your ear
But his lies can't disguise what you fear
For a golden girl knows when he's kissed her
It's the kiss of death from Mister Goldfinger
Pretty girl, beware of his heart of gold
This heart is cold

He loves only gold
Only gold
He loves gold
He loves only gold
Only gold
He loves gold"
28,The Who,My Generation,1965,"People try to put us d-down
  (Talkin' 'bout my generation)
Just because we get around
  (Talkin' 'bout my generation)
Things they do look awful c-c-cold
  (Talkin' 'bout my generation)
I hope I die before I get old
  (Talkin' 'bout my generation)

My generation
This is my generation, baby

Why don't you all f-fade away
  (Talkin' 'bout my generation)
Don't try to dig what we all s-s-say
  (Talkin' 'bout my generation)
I'm not trying to cause a big s-s-sensation
  (Talkin' 'bout my generation)
I'm just talkin' 'bout my g-g-generation
  (Talkin' 'bout my generation)

My generation
This is my generation, baby

Why don't you all f-fade away
  (Talkin' 'bout my generation)
And don't try to d-dig what we all s-s-say
  (Talkin' 'bout my generation)
I'm not trying to cause a b-big s-s-sensation
  (Talkin' 'bout my generation)
I'm just talkin' 'bout my g-g-generation
  (Talkin' 'bout my generation)

My generation
This is my generation, baby
My, my, my, my generation
My, my, my, my generation

People try to put us d-down
  (Talkin' 'bout my generation)
Just because we g-g-get around
  (Talkin' 'bout my generation)
Things they do look awful c-c-cold
  (Talkin' 'bout my generation)
Yeah, I hope I die before I get old
  (Talkin' 'bout my generation)

My generation
This is my generation, baby
My, my, my, my generation
My, my, my, my generation

Talkin' 'bout my generation
  (My generation)
Talkin' 'bout my generation
  (My generation)
Talkin' 'bout my generation
  (Is my generation baby)
Talkin' 'bout my generation
  (This is my generation)

Talkin' 'bout my generation
  (This is my generation)
Talkin' 'bout my generation
  (This is my generation)
Talkin' 'bout my generation
  (This is my generation)
Talkin' 'bout my generation
  (This is my generation)"
29,The Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",1965,We do not have the lyrics for I Can't Help Myself (Sugar Pie Honey Bunch) [Karaoke Version] [In the Style of Four Tops] yet.
30,The Yardbirds,For Your Love,1965,"For your love.
For your love.
For your love.
I'd give you everything and more, and that's for sure.
For your love.
I'd bring you diamond rings and things right to your door.
For your love.

To thrill you with delight,
I'll give you diamonds bright.
There'll be things that will excite,
To make you dream of me at night.

For your love.
For your love.
For your love.

For your love, for your love,
I would give the stars above.
For your love, for your love,
I would give you all I could.

For your love.
For your love.
For your love.
I'd give the moon if it were mine to give.
For your love.
I'd give the stars and the sun 'fore I live.
For your love.

To thrill you with delight,
I'll give you diamonds bright.
There'll be things that will excite,
To make you dream of me at night.

For your love.
For your love.
For your love.
For your love."
31,Jay & the Americans,Cara Mia,1965,"Cara Mia why must we say goodbye?
Each time we part my heart wants to die
Darling hear my prayer, Cara Mia fair
I'll be your love till the end of time

Cara Mia mine
Cara Mia mine
Cara Mia mine
Cara Mia mine

Cara Mia why must we say goodbye?
Each time we part my heart wants to die
Darling hear my prayer, Cara Mia fair
I'll be your love till the end of time

Cara Mia mine
Cara Mia mine
Cara Mia mine
Cara Mia mine

Each time we part my heart wants to die
Darling hear my prayer
Cara Mia fair
I'll be your love till the end of time

Cara Mia mine
Cara Mia mine
Cara Mia mine
Cara Mia mine

Cara Mia mine
Cara Mia mine
Cara Mia mine
Cara Mia mine"
32,The Seekers,I'll Never Find Another You,1965,"The Seekers
Miscellaneous
I'll Never Find Another You
I'll Never Find Another You

-Artists: The Seekers from ""The Seekers-Greatest Hits""-Capitol 4XL-9397
-peak Billboard position # 4 in 1965
-Words and Music by Tom Springfield

There's a new world somewhere
They call The Promised Land
And I'll be there some day
If you will hold my hand
I still need you there beside me
No matter what I do
For I know I'll never find another you

There is always someone
For each of us they say
And you'll be my someone
For ever and a day
I could search the whole world over
Until my life is through
But I know I'll never find another you

It's a long, long journey
So stay by my side
When I walk through the storm
You'll be my guide, be my guide

If they gave me a fortune
My treasure would be small
I could lose it all tomorrow
And never mind at all
But if I should lose your love, dear
I don't know what I'll do
For I know I'll never find another you

(instrumental interlude
BR
BRBut if I should lose your love, dear
BRI don't know what I'll do
BRFor I know I'll never find another you
BR
BRAnother you, another you
BR
BR
BRTranscribed by Robin Hood
BR
BRThese lyrics were transcribed from the specific recording mentioned above
BRand do not necessarily correspond with lyrics from other recordings, sheet
BRmusic, songbooks or lyrics printed on album jackets.
BR
BR"
33,The Beach Boys,California Girls,1965,"Well, East coast girls are hip, I really dig those styles they wear
And the Southern girls with the way they talk, they knock me out when
I'm down there
The Midwest farmers' daughter really makes you feel alright
And the Northern girls, with the way they kiss, they keep their
Boyfriends warm at night

I wish they all could be California
(Wish they all could be California)
I wish they all could be California girls

The West coast has the sunshine and the girls all get so tan
I dig a french bikini on Hawiian Island dolls,by a palm tree in the
Sand
I been all round this great big world and I seen all kinds of girls
Yeah, but I couldn't wait to get back in the states
Back to the cutest girls in the world

I wish they all could be California
(Wish they all could be California)
I wish they all could be California girls

I wish they all could be California
(Wish they all could be California)
I wish they all could be California girls"
34,Tom Jones,It's Not Unusual,1965,"Ladies & Gentlemen
This Is Tom Jones
It's not unusual to be loved by anyone
It's not unusual to have fun with anyone

but when I see you hanging about with anyone
It's not unusual to see me cry,
oh I wanna' die
It's not unusual to go out at any time

but when I see you out and about it's such a crime
if you should ever want to be loved by anyone,
It's not unusual it happens every day no matter what you say
you find it happens all the time

love will never do what you want it to
why can't this crazy love be mine
It's not unusual, to be mad with anyone
It's not unusual, to be sad with anyone
but if I ever find that you've changed at anytime
it's not unusual to find out that I'm in love with you
whoa-oh-oh-oh-oh"
35,Christophe,Aline,1965,"Christophe
Miscellaneous
Aline
J'avais dessiné sur le sable
Son doux visage qui me souriait,
Puis il a plu sur cette plage.
Dans cet orage elle a disparu.

Et j'ai crié, crié... ""Aline !"". Faut qu'elle revienne.
Et j'ai pleuré, pleuré... Oh j'avais trop de peine.

Je me suis assis auprès de son âme
Mais la belle dame s'était enfuie.
Je l'ai cherchée sans plus y croire
Et sans un espoir pour me guider.

Et j'ai crié, crié... ""Aline !"" pour qu'elle revienne.
Et j'ai pleuré, pleuré... Oh j'avais trop de peine.
Je n'ai gardé que ce doux visage
Comme une épave sur le sable mouillé.

Et j'ai crié, crié... ""Aline !"". Faut qu'elle revienne.
Et j'ai pleuré, pleuré... Oh j'avais trop de peine.

Et j'ai crié, crié... ""Aline !"". Faut qu'elle revienne.
Et j'ai pleuré, pleuré... Oh j'avais trop de peine.

Et j'ai crié, crié... ""Aline !"". Faut qu'elle revienne.
Et j'ai pleuré, pleuré... Oh j'avais trop de peine."
