Position,Artist,Song Title,Year,Lyrics
13,Blondie,Rapture,1981,"Toe to toe, dancing very close
Body breathing, almost comatose
Wall to wall, people hypnotized
And they're stepping lightly
Hang each night, in Rapture

Back to back, sacroiliac
Spineless movement and a wild attack
Face to face, sightless solitude
And it's finger popping
Twenty four hour shopping in Rapture

Fab Five Freddy told me everybody's fly
D.J. spinning, I said, ""My my""
Flash is fast, flash is cool
Francois, c'est pas flashe non due

And you don't stop, sure shot
Go out to the parking lot
And you get in your car and drive real far
And you drive all night and then you see a light

And it comes right down and it lands on the ground
And out comes the man from Mars
And you try to run but he's got a gun
And he shoots you dead and he eats your head

And then you're in the man from Mars
You go out at night eating cars
You eat Cadillacs, Lincolns too
Mercurys and Subaru

And you don't stop, you keep on eating cars
Then when there's no more cars you go out at night
And eat up bars, where the people meet
Face to face, dance cheek to cheek

One to one, man to man, dance toe to toe, don't move too slow
'Cause the man from Mars, is through with cars
He's eating bars,yeah, wall to wall
Door to door, hall to hall, he's gonna eat 'em all, Rapture, be pure

Take a tour through the sewer
Don't strain your brain
Paint a train, you'll be singing in the rain
Said don't stop to the punk rock

Back to back, body muscular
Spinless movement, bite the jugular
One to one, tea time technology
And a  digital ardour, no sign of saviour in Rapture

Well now you see what you wanna be, just have your party on T.V
'Cause the man from Mars won't eat up bars where the T.V's on
And now he's gone, back up to space
Where he won't have a hassle with the human race

And you hip hop, and you don't stop
Just blast off, sure shot
'Cause the man from Mars stopped eating cars
And eating bars, and now he only eats guitars, get up"
14,Sheena Easton,For Your Eyes Only,1981,"For your eyes only can see me through the night
For your eyes only, I never need to hide
You can see so much in me, so much in me that's new
I never felt till I looked at you

For your eyes only, only for you
You'll see what no-one else can see and now I'm breaking free
For your eyes only, only for you
The love I know you need in me, the fantasy you've freed in me
Only for you, only for you

For your eyes only, the nights are never cold
You really know me, that's all I need to know
Maybe I'm an open book because I know you're mine
But you won't need to read between the lines

For your eyes only, only for you
You see what no-one else can see and now I'm breaking free
For your eyes only, only for you
The passions that collide in me, the wild abandoned side of me
Only for you, for your eyes only"
15,REO Speedwagon,Keep On Loving You,1981,"You should have seen by the
Look in my eyes baby
There was something missin'
You should have know by the
Tone of my voice maybe
But you didn't listen
You played dead
But you never bled

Instead you laid still in the grass
All coiled up and hissin'
You know I know
All about those men
Still I don't remember
'Cause it was us baby
Way before them
And we're still together

And I meant every word I said
When I said that I loved you
I meant that I love you forever
And i'm gonna keep on lovin' you

Cause it's the only thing I wanna do
I don't wanna sleep
I just wanna keep on lovin' you
And I meant every word I said

When I said that I love you
I meant that I love you forever
And i'm gonna keep on lovin' you
Cause it's the only thing i wanna do

I don't wanna sleep
I just wanna keep on lovin' you
Baby, I'm gonna keep on lovin' you
Cause it's the only thing I wanna do
I don't wanna sleep
I just wanna keep on lovin' you"
16,The Rolling Stones,Start Me Up,1981,"If you start me up
If you start me up I'll never stop
If you start me up
And start me up I'll never stop
I've been runnin' hot
You got me tickin' gonna blow my top
If you start me up
I'll never stop

You make a grown man cry
You make a grown man cry
You make a grown man cry
Spread out the oil, the gasoline
I walk smooth, ride in a mean
Mean machine
Start it up

If you start me up
Kick on the starter give it all you got
I can't compete
With the riders in the other heats
If you tough it up
If you like it you can slide it up
If you start me up
I'll never stop

Don't make a grown man cry
Don't make a grown man cry
Don't make a grown man cry
My eyes dilate, my lips go green
I walk smooth, ride in a mean
Mean machine
Start it up

You make a grown man cry
You make a grown man cry
You make a grown man cry
Ride like the wind at double speed
I'll take you places that you've never, never seen

Start me up I'll never stop
Start me up I'll never stop
Start me up I'll never stop
Never stop, never, never, never stop
Start me up

You, you, you make a grown man cry
You, you, you make a grown man cry
You, you make a dead man cum
You, you make a grown man cry
Start me up"
17,Foreigner,Waiting For a Girl Like You,1981,"So long
I've been looking too hard, I've waiting too long
Sometimes I don't know what I will find
I only know it's a matter of time
When you love someone
When you love someone

It feels so right, so warm and true
I need to know if you feel it too

Maybe I'm wrong
Won't you tell me if I'm coming on too strong
This heart of mine has been hurt before
This time I want be be sure

I've been waiting for a girl like you
To come into my life
I've been waiting for a girl like you
A love that will survive
I've been waiting for someone new
To make me feel alive
Yeah, waiting for a girl like you
To come into my life

You're so good
When we make love it's understood
It's more than a touch or a word we say
Only in dreams could it be this way
When you love someone
Yeah, really love someone

Now, I know it's right
From the moment I wake up till deep in the night
There's no where on earth that I'd rather be
Than holding you, tenderly

I've been waiting for a girl like you
To come into my life
I've been waiting for a girl like you
A love that will survive
I've been waiting for someone new
To make me feel alive
Yeah, waiting for a girl like you
To come into my life

I've been waiting
waiting for you
I've been waiting
I've been waiting
come into my life"
18,The Police,Every Little Thing She Does is Magic,1981,"Well I've tried before to tell her
All the feelings I have for her in my heart
Every time that I come near her
I just lose my nerve as I've done from the start

Every little thing she does is magic
Everything she do just turn me on
Even though my life before was tragic
Now I know my love for her goes on

Well I had to tell the story
Of a thousand rainy days since we first met
It's a big enough umbrella
But it's always me that ends up getting wet

Every little thing she does is magic
Everything she do just turn me on
Even though my life before was tragic
Now I know my love for her goes on

I resolve to call her up
A thousand times in day
And ask her if she'll marry me
In some old fashioned way

But my silent fears have gripped me
Long before I reach the phone
And before my tongue has tricked me
Must I always be alone?

Every little thing she does is magic
The everything she do just turn me on
Even though my life before was tragic
Now I know my love for her goes on

The every little thing she does is magic
The everything she do just turn me on
Even though my life before was tragic
Now I know my love for her goes on

And every little thing
Every little thing, every little thing
Every little thing, every little
Every little every little

Every little thing she does
Every little thing she does
Every little thing she does
Every little thing she does
This is the little magic

Every little thing every little thing
Every little thing she do is magic
Magic, magic, magic, magic, magic"
19,Smokey Robinson,Being With You,1981,"I don't care what they think about me and
I don't care what they say
I don't care what they think, if you're leaving
I'm gonna beg you to stay

I don't care if they start to avoid me
I don't care what they do
I don't care about anything else
But being with you, being with you

Honey don't go, don't leave this scene
Be out of the picture and off of the screen
Don't let them say ""we told you so""
They tell me you'll love me and then let me go

I've heard the warning voice
From friends and my relations
They tell me all about your heart-break reputation

I don't care what they think about me and
I don't care what they say. no
I don't care what they think, if you're leaving
I'm gonna beg you to stay

I don't care if they start to avoid me
I don't care what they do
I don't care about anything else
But being with you, being with you

People can change, they always do
Haven't they noticed the changes in you?
Or can it be, that like love I am blind?
Do I want it so much 'til it's all in my mind?

One thing I know for sure
Is really really real
I never felt before the way you make me feel

I don't care what they think about me and
I don't care what they say
I don't care what they think, if you're leaving
I'm gonna beg you to stay

I don't care if they start to avoid me
I don't care what they do
I don't care about anything else
But being with you, being with you
Being with you
Being with you

I don't care about anything else
But being with you, being with you
I wanna Be with you

I don't care if they start to avoid me
(fade)"
20,"Earth, Wind & Fire",Let's Groove,1981,"We can boogie down, down, upon down
The boogie down, down, upon down
The boogie down, down, upon down
The boogie down, down, ...

Let's groove tonight
Share the spice of life
Baby slice it right
We're gonna groove tonight

Let this groove, get you to move
It's alright, alright, alright
Let this groove, set in your shoes
So stand up, alright, alright

Gonna tell ya what you can do
With my love, alright
Let you know girl you're looking good
You're outta sight, alright

Just move yourself and glide like a 747
And lose yourself in the sky among the clouds in the heaven cause

Let this groove, light up your fuse, its alright, alright, alright, oo oh oh
Let this groove, set in your shoes so stand up alright, alright

Let me tell ya what you can do
With my love, alright
Gotta let you know girl you're looking good
You're outta sight, alright

Just tell the DJ
To play your fav'rite tune
Then you know it's okay
What you found is happening now, oh

Let this groove, light up your fuse, its alright, alright, alright
Let this groove, set in your shoes, so stand up, stand up, alright
Let this groove, get you to move, its alright, alright, alright, yeah
Let this groove set in your shoes, so stand up, alright, alright

You will find peace of mind on the floor
Take a little time, come and see, you and me
Give a little sign, I'll be there after a while
If you want my love

We can boogie on down, down
Boogie on down, down
We boogie on down, down
We boogie on down, on down (boogie!)

Let's groove tonight
Share the spice of life
Baby slice it right
We're gonna groove tonight
Let this groove, light up your fuse, its alright, alright, alright, oh
oh
Let this groove set in your shoes, so stand up, alright, alright
Let this groove, get you to move, its alright, alright, alright, oo oh oh
Let this groove set in your shoes, so stand up, alright, alright
You just move yourself, move yourself
You just move yourself, mmmmmm
Groove tonight, huh
Share the spice of life
Baby slice it right
We gunna groove tonight, oh yeah
You just move yourself, mmmmmm
You just move yourself
Just move, yeah
Hey, alright
Let this groove, light up your fuse, its alright, alright, alright
Let this groove, set in your shoes, so stand up, stand up, alright"
21,Kim Wilde,Kids in America,1981,"Looking out a dirty old window.
Down below the cars in the city go rushing by.
I sit here alone and I wonder why.

Friday night and everyone's moving.
I can feel the heat but it's soothing.
Heading down, I search for the beat in this dirty town.

Down town the young ones are going.
Down town the young ones are growing.

We're the kids in America.
We're the kids in America.
Everybody live for the music-go-round.

Bright ligths the music get faster.
Look boy, don't check on your watch, not another glance.
I'm not leaving now, honey not a chance.

Hot-shot, give me no problems.
Much later baby you'll be saying never mind.
You know life is cruel, life is never kind.

Kind hearts don't make a new story.
Kind hearts don't grab any glory.

We're the kids in America.
We're the kids in America.
Everybody live for the music-go-round.

Come closer, honey that's better.
Got to get a brand new experience.
Feeling right.
Oh don't try to stop baby.
Hold me tight.

Outside a new day is dawning.
Outside Suburbia's sprawling everywhere.
I don't want to go baby.
New York to East California.
There's a new wave coming I warn you.

We're the kids in America.
We're the kids in America.
Everybody live for the music-go-round.

We're the kids
We're the kids
We're the kids in America"
22,Don McLean,Cryin',1981,"Exception occurred 
HTTP Error 404: Not Found"
23,Aneka,Japanese Boy,1981,"He said that he loved me, never would go,
oh oh, oh oh.
Now I find I'm sitting here on my own,
oh oh, oh oh.
Was it something I've said or done,
That made him pack his bags up and run?
Could it be another he's found?
It's breaking up the happy home.

Mister,
can you tell me where my love has gone?
He's a Japanese boy.
I woke up one morning and my love was gone,
Oh, my Japanese boy, ooh,
I miss my Japanese boy.

People ask about him every day,
oh oh, oh oh.
Don't know what to tell them,
what can I say?
Oh oh, oh oh.
If only he would write me or call
A word of explanation, that's all.
It would stop me climbing the wall.
It's breaking up the happy home.

Mister
can you tell me where my love has gone?
He's a Japanese boy.
I woke up one morning and my love was gone,
Oh, my Japanese boy, ooh,
I miss my Japanese boy.

Was it something I've said or done,
That made him pack his bags up and run?
Could it be another he's found?
It's breaking up the happy home.

Mister
can you tell me where my love has gone?
He's a Japanese boy.
I woke up one morning and my love was gone,
Oh my Japanese boy.

Mister
can you tell me where my love has gone?

Mister
can you tell me where my love has gone?"
24,Rick Springfield,Jessie's Girl,1981,"Jessie is a friend, yeah
I know he's been a good friend of mine
But lately something's changed that ain't hard to define
Jessie's got himself a girl and I want to make her mine

And she's watching him with those eyes
And she's loving him with that body, I just know it
Yeah 'n' he's holding her in his arms late, late at night

You know
I wish that I had Jessie's girl
I wish that I had Jessie's girl
Where can I find a woman like that

I play along with the charade
There doesn't seem to be a reason to change
You know, I feel so dirty when they start talking cute
I wanna tell her that I love her,
But the point is probably moot

'Cause she's watching him with those eyes
And she's loving him with that body, I just know it
And he's holding her in his arms late, late at night

You know
I wish that I had Jessie's girl
I wish that I had Jessie's girl
Where can I find a woman like that

Like Jessie's girl
I wish that I had Jessie's girl
Where can I find a woman
Where can I find a woman like that

And I'm looking in the mirror all the time
Wondering what she don't see in me
I've been funny, I've been cool with the lines
Ain't that the way love supposed to be

Tell me, where can I find a woman like that

You know, I wish that I had Jessie's girl
I wish that I had Jessie's girl
I want Jessie's girl
Where can I find a woman like that
Like Jessie's girl
I wish that I had Jessie's girl
I want, I want Jessie's girl'"
25,Queen,Under Pressure,1981,"Pressure pushing down on me
Pressing down on you no man ask for
Under pressure
That burns a building down
Splits a family in two
Puts people on streets

It's the terror of knowing
What this world is about
Watching some good friends
Screaming get me out
Tomorrow takes me higher
Pressure on people
People on streets

Day day day
Okay

Chippin' around
Kick my brains round the floor
These are the days
It never rains but it pours

People on streets
People on streets

It's the terror of knowing
What this world is about
Watching some good friends
Screaming let me out
Tomorrow takes me high, high, higher
Pressure on people
People on streets

Turned away from it all
Like the blind man
Sat on a fence but it don't work
Keep coming up with love
But it's so slashed and torn
Why why why?

Love, love, love, love

Insanity laughs under pressure we're cracking
Can't we give ourselves one more chance?
Why can't we give love that one more chance?
Why can't we give love give love give love?

Give love, give love, give love
Give love, give love, give love?
'Cause love's such an old fashioned word
And love dares you to care
For the people on the edge of the night
And love dares you to change our way
Of caring about ourselves

This is our last dance
This is our last dance
This is ourselves
Under pressure
Under pressure
Pressure"
26,The Police,"De Do Do Do, De Da Da Da",1981,"Don't think me unkind
Words are hard to find
They're only cheques I've left unsigned
From the banks of chaos in my mind
And when their eloquence escapes me
Their logic ties me up and rapes me

De do do do, de da da da
Is all I want to say to you
De do do do, de da da da
Their innocence will pull me through
De do do do, de da da da
Is all I want to say to you
De do do do, de da da da

They're meaningless and all that's true

Poets, priests and poiticians
Have words to thank for their positions
Words that scream for your submission
And no-one's jamming their transmission

And when their eloquence escapes you
Their logic ties you up and rapes you

De do do do, de da da da
Is all I want to say to you
De do do do, de da da da
Their innocence will pull me through
De do do do, de da da da
Is all I want to say to you
De do do do, de da da da
They're meaningless and all that's true
De do do do, de da da da
Is all I want to say to you
De do do do, de da da da
Their innocence will pull me through
De do do do, de da da da
Is all I want to say to you
De do do do, de da da da
They're meaningless and all that's true"
27,Electric Light Orchestra,Hold On Tight,1981,"Hold on tight to your dream
Hold on tight to your dream
When you see your ship go sailing
When you feel your heart is breaking
Hold on tight to your dream

It's a long time to be gone
Time just rolls on and on
When you need a shoulder to cry on
When you get so sick of trying
Just hold on tight to your dream

When you get so down that you can't get up
And you want so much but you're all out of luck
When you're so downhearted and misunderstood
Just over and over and over you could

Accroches-toi a ton reve
Accroches-toi a ton reve
Quand tu vois ton bateau partir
Quand tu sents ton coeur se briser
Accroches-toi a ton reve

When you get so down that you can't get up
And you want so much but you're all out of luck
When you're so downhearted and misunderstood
Just over and over and over you could

Hold on tight to your dream
Hold on tight to your dream
When you see the shadows falling
When you hear that cold wind calling
Hold on tight to your dream

Oh, yeah
Hold on tight to your dream
Yeah, hold on tight
To your dream"
28,Rod Stewart,Passion,1981,"Somebody somewhere
In the heat of the night
Looking pretty dangerous
Running out of patience

Tonight in the city
You won't find any pity
Hearts are being twisted
Another lover cheated, cheated

In the bars and the cafes
(Passion)
In the streets and the alleys
(Passion)

A lot of pretending
(Passion)
Everybody searching
(Passion)
Nobody

Once in love you're never out of danger
One hot night spent with a stranger
All you wanted was somebody to hold on to, yeah
(Passion, passion, passion, passion)

New York, Moscow
(Passion)
Hong Kong, Tokyo
(Passion)

Paris and Bangkok
(Passion)
A lotta people ain't got
(Passion)

Hear it in the radio
(Passion)
Read it in the papers
(Passion)

Hear it in the churches
(Passion)
See it in the school yards
(Passion)

Once in love you're never out of danger
One hot night spent with a stranger
All you wanted was somebody to hold on to, yeah

Once in love you're never out of danger
One hot night spent with a stranger
All you wanted was somebody to hold on to
Somebody to hold on to

Alone in your bed at night
(Passion)
It's half past midnight
(Passion)

As you turn out your sidelight
(Passion)
Something ain't right
(Passion)

There's no passion, there's no passion
There's no passion, I need passion
You need passion, we need passion
Can't live without passion, won't live without passion

Can't live without passion
Even the President needs passion
Everybody I know needs some passion
Some people die and kill for passion
Nobody admits they need passion
Some people are scared of passion, yeah passion"
29,George Harrison,All Those Years Ago,1981,"I'm shouting all about love while they treated you like a dog
When you were the one who had made it so clear, all those years ago
I'm talking all about how to give, they don't act with much honesty
But you point the way to the truth when you say, all you need is love

Living with good and bad, I always looked up to you
Now we're left cold and sad by someone, the devil's best friend
Someone who offended all, we're living in a bad dream
They've forgotten all about mankind and you were the one
They backed up to the wall

All those years ago, you were the one who imagined it all
All those years ago, all those years ago, all those years ago

Deep in the darkest night, I send out a prayer to you
Now in the world of light where the spirit free of the lies
And all else that we despised, they've forgotten all about God
He's the only reason we exist, yet you were the one
That they said was so weird

All those years ago, you said it all though not many had ears
All those years ago, you had control of our smiles and our tears
All those years ago, all those years ago, all those years ago"
30,Foreigner,Urgent,1981,"Foreigner
4
Urgent
You're not shy, you get around
You wanna fly, don't want your feet on the ground
You stay up, you won't come down
You wanna live, you wanna move to the sound

Got fire in your veins
Burnin' hot but you don't feel the pain
Your desire is insane
You can't stop until you do it again

But sometimes I wonder as I look in your eyes
Maybe you're thinking of some other guy
But I know, yes I know, how to treat you right
That's why you call me in the middle of the night

You say it's urgent
So urgent, so oh oh urgent
Just wait and see
How urgent my love can be
It's urgent

You play tricks on my mind
You're everywhere but you're so hard to find
You're not warm or sentimental
You're so extreme, you can be so temperamental

But I'm not looking for a love that will last
I know what I need and I need it fast
Yeah, there's one thing in common that we both share
That's a need for for each other anytime, anywhere

It gets so urgent
So urgent
You know it's urgent
I wanna tell you it's the same for me
So oh oh urgent
Just you wait and see
How urgent our love can be
It's urgent

You say it's urgent
Make it fast, make it urgent
Do it quick, do it urgent
Gotta rush, make it urgent
Want it quick
Urgent, urgent, emergency
Urgent, urgent, emergency
Urgent, urgent, emergency
Urgent, urgent, emergency
So urgent, emergency
Emer... emer... emer...
It's urgent"
31,Abba,One of Us,1981,"They passed me by, all of those great romances
You were, I felt, robbing me of my rightful chances
My picture clear, everything seemed so easy
And so I dealt you the blow

One of us had to go
Now it's different, I want you to know

One of us is crying
One of us is lying in her lonely bed
Staring at the ceiling
Wishing she was somewhere else instead

One of us is lonely
One of us is only waiting for a call
Sorry for herself, feeling stupid, feeling small
Wishing she had never left at all

I saw myself as a concealed attraction
I felt you kept me away from the heat and the action
Just like a child, stubborn and misconceiving
That's how I started the show

One of us had to go
Now I've changed and I want you to know

One of us is crying
One of us is lying in her lonely bed
Staring at the ceiling
Wishing she was somewhere else instead

One of us is lonely
One of us is only waiting for a call
Sorry for herself, feeling stupid, feeling small
Wishing she had never left at all, never left at all

Staring at the ceiling
Wishing she was somewhere else instead
One of us is lonely
One of us is only waiting for a call
Sorry for herself, feeling stupid, feeling small"
