Position,Artist,Song Title,Year,Lyrics
1,Berlin,Take My Breath Away,1986,"Watching every motion
In my foolish lover's game
On this endless ocean
Finally lovers know no shame
Turning and returning
To some secret place inside
Watching in slow motion
As you turn around and say

Take my breath away
Take my breath away

Watching i keep waiting
Still anticipating love
Never hesitating
To become the fated ones
Turning and returning
To some secret place inside
Watching in slow motion
As you turn around and say

Take my breath away
Through the hourglass i saw you

in time you slipped away
When the mirror crashed i called you
And turned to hear you say
If only for today
I am afraid
Take my breath away

Take my breath away
Watching every motion

In my foolish lover's game
On this endless ocean
Finally lovers know no shame
Turning and returning
To some secret place inside
Watching in slow motion
As you turn around and say
Take my breath away
Take my breath away
Take my breath away
Take my breath away"
2,Dionne Warwick,That's What Friends Are For,1986,"And I never thought I'd feel this way
And as far as I'm concerned
I'm glad I got the chance to say
That I do believe, I love you

And if I should ever go away
Well, then close your eyes and try
To feel the way we do today
And then if you can remember

Keep smiling, keep shining
Knowing you can always count on me, for sure
That's what friends are for
For good times and bad times
I'll be on your side forever more
That's what friends are for

(Stevie Wonder)
Well, you came in loving me
And now there's so much more I see
And so by the way
I thank you

(Luther Vandross)
Oh and then for the times when we're apart
Well, then close your eyes and know
The words are coming from my heart
And then if you can remember

(Stevie Wonder)
Keep smiling and keep shining
Knowing you can always count on Stevie, for sure
That's what friends are for
In good times and bad times
I'll be on your side forever more
That's what friends are for

(Whitney Houston)
Keep smiling, keep shining
Knowing you can always count on me, for sure
That's what friends are for
For good times and bad times
I'll be on your side forever more
That's what friends are for

(Luther Vandross)
Keep smiling, keep shining
Knowing you can always count on me, for sure
That's what friends are for
For good times and the bad times
I'll be on your side forever more
That's what friends are for"
3,Falco,Rock Me Amadeus,1986,"Ooh, rock me Amadeus
Rock me Amadeus, rock me Amadeus
Rock me all the time to the top

Er war ein Punker
(He was a Punker)
Und er lebte in der groÃ¾en stadt
 (And he lived in the big city)

Es war in Wien, war Vienna
(It was Vienns, was Vienna)
Wo er alles tat
(Where he did everything)

Er hatte Schulden denn er trank
(He had debts, for he drank)
Doch ihn liebten alle Frauen
(But all the women loved him)

Und jede rief
(And they shouted:)
Come and rock me Amadeus

Er war Superstar
(He was a Superstar)
Er war populÃ¤r
(He was popular)

Er war so exaltiert
(He was so exalted)
Genau das war sein flair
(Excatly that was his flair)

Because er hatte Flair
(Because he had flair)
Er war allen nur zu gross
(He was too big for all)

Er war ein Virtuose
(He was a virtuoso)
War ein Rockidol
(Was a rock idol)

Und alles ruft noch heute
(And all still call today)
Und alles rief
(And everyone shouted)
Come and rock me Amadeus

Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, oh, oh, oh Amadeus
Come and rock me Amadeus

Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, oh, oh, oh Amadeus

Es war um 1780
(It was around 1780)
Und es war in Wien
(And it was in Vienna)
No plastic money anymore

Die Banken gegen ihn
(The Banks against him)
Woher die Schulden kamen
(From which his debt came)

War wohl jedermann bekannt
(It was common knowledge)
Er war ein Mann der Frauen
(He was a woman's man)

Frauen liebten seinen Punk
(Women loved his punk)

Er war Superstar
(He was a Superstar)
Er war populÃ¤r
(He was popular)

Er war so exaltiert
(He was so exalted)
Because er hatte Flair
(Because he had flair)

Er war ein Virtuose
(He was a virtuoso)
War ein Rockidol
(Was a rock idol)

Und alles rief
(And everyone shouted)
Come and rock me Amadeus

Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, oh, oh, oh Amadeus
Come and rock me Amadeus

Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, oh, oh, oh Amadeus
Come and rock me Amadeus

Baby, baby, do it to me, rock me
Baby, baby, do it to me, rock me
Baby, baby, do it to me, rock me
Yeah, yeah, yeah, ow

Baby, baby, do it to me, rock me
Baby, baby, do it to me, rock me
Baby, baby, do it to me, rock me
Come and rock me Amadeus
(Yow)

Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, oh, oh, oh Amadeus

Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, oh, oh, oh Amadeus
Amadeus-deus-deus-deus"
4,Madonna,Papa Don't Preach,1986,"Papa, I know you're going to be upset
'Cause I was always your little girl
But you should know by now
I'm not a baby

You always taught me right from wrong
I need your help, Daddy, please be strong
I may be young at heart
But I know what I'm saying

The one you warned me all about
The one you said I could do without
We're in an awful mess and I don't mean maybe
Please

Papa don't preach, I'm in trouble deep
Papa don't preach, I've been losing sleep
But I made up my mind, I'm keeping my baby
Oh, I'm gonna keep my baby, mmm

He says that he's going to marry me
We can raise a little family
Maybe, we'll be all right
It's a sacrifice

But my friends keep telling me to give it up
Saying I'm too young, I ought to live it up
What I need right now is some good advice
Please

Papa don't preach, I'm in trouble deep
Papa don't preach, I've been losing sleep
But I made up my mind, I'm keeping my baby
Ooh, I'm gonna keep my baby, ooh oh

Daddy, Daddy, if you could only see
Just how good he's been treating me
You'd give us your blessing right now
'Cause we are in love, we are in love
  (In love so)
So please

Papa don't preach, I'm in trouble deep
Papa don't preach, I've been losing sleep
But I made up my mind, I'm keeping my baby
Ooh, I'm gonna keep my baby, ooh ah

Papa don't preach, I'm in trouble deep
Papa don't preach, I've been losing sleep
Papa don't preach, I'm in trouble deep
Papa don't preach, I've been losing sleep

(Papa don't preach)
Oh, I'm gonna keep my baby, ooh
  (Papa don't preach)
Don't you stop loving me, Daddy
  (Papa don't preach)
I know, I'm keeping my baby
  (Papa don't preach)"
5,The Pet Shop Boys,West End Girls,1986,"Sometimes you're better off dead
There's a gun in your hand and it's pointing at your head
You think you're mad, too unstable
Kicking in chairs and knocking down tables

In a restaurant in a West End town
Call the police, there's a madman around
Running down underground
To a dive bar in a West End town

In a West End town, a dead-end world
The East End boys and West End girls
In a West End town, a dead-end world
The East End boys and West End girls
West End girls

Too many shadows, whispering voices
Faces on posters, too many choices
If, when, why, what, how much have you got?
Have you got it, do you get it, if so, how often?
And which do you choose, a hard or soft option?
(How much do you need?)

In a West End town, a dead-end world
The East End boys and West End girls
In a West End town, a dead-end world
The East End boys and West End girls
West End girls
West End girls

(How much do you need?)

In a West End town, a dead-end world
The East End boys and West End girls
Ooh, West End town, a dead-end world
East End boys, West End girls
West End girls

You got a heart of glass or a heart of stone
Just you wait till I get you home
We've got no future, we've got no past
Here today, built to last
In every city, in every nation
From Lake Geneva to the Finland station
(How far have you been?)

In a West End town, a dead-end world
The East End boys and West End girls
A West End town, a dead-end world
East End Boys, West End girls
West End girls

West End girls

West End girls
(How far have you been?)

Girls"
6,The Bangles,Walk Like an Egyptian,1986,"All the old paintings on the tomb
They do the sand dance, don't you know
If they move too quick (oh way oh)
They're falling down like a domino

All the bazaar men by the Nile
They got the money on a bet
Gold crocodiles (oh way oh)
They snap their teeth on your cigarette

Foreign types with the hookah pipes say
Way oh way oh, way oh way oh
Walk like an Egyptian

The blonde waitresses take their trays
They spin around and they cross the floor
They've got the moves (oh way oh)

You drop your drink
Then they bring you more
All the school kids so sick of books
They like the punk and the metal band

When the buzzer rings (oh way oh)
They're walking like an Egyptian
All the kids in the marketplace say
Way oh way oh, way oh way oh
Walk like an Egyptian
Slide your feet up the street
Bend your back
Shift your arm, then you pull it back

Life is hard you know (oh way oh)
So strike a pose on a Cadillac
If you want to find all the cops

They're hanging out in the donut shop
They sing and dance (oh way oh)
They spin the clubs cruise down the block

All the Japanese with their yen
The party boys call the Kremlin
And the Chinese know (oh way oh)
They walk the line like Egyptian
All the cops in the donut shop say
Way oh way oh, way oh way oh
Walk like an Egyptian
Walk like an Egyptian
Walk like an Egyptian"
7,Peter Gabriel,Sledgehammer,1986,"You could have a steam train
if you'd just lay down your tracks
you could have an aeroplane flying
if you bring your blue sky back

all you do is call me
I'll be anything you need

you could have a big dipper
going up and down, all around the bends
you could have a bumper car, bumping
this amusement never ends

I want to be your sledgehammer
why don't you call my name
oh let me be your sledgehammer
this will be my testimony
show me round your fruitcage
'cos I will be your honey bee
open up your fruitcage
where the fruit is as sweet as can be

I want to be your sledgehammer
why don't you call my name
you'd better call the sledgehammer
put your mind at rest
I'm going to be-the sledgehammer
this can be my testimony
I'm your sledgehammer
let there be no doubt about it

sledge sledge sledgehammer

I've kicked the habit
shed my skin
this is the new stuff
I go dancing in, we go dancing in
oh won't you show for me
and I will show for you
show for me, I will show for you
yea, yeah, yeah, yeah, yeah, yeah, I do mean you
only you
you've been coming through
going to build that powerr
build, build up that power, hey
I've been feeding the rhythm
I've been feeding the rhythm
going to feel that power, build in you
come on, come on, help me do
yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, you
I've been feeding the rhythm
I've been feeding the rhythm
it's what we're doing, doing
all day and night "
8,Chris de Burgh,The Lady in Red,1986,"I've never seen you looking so lovely as you did tonight
I've never seen you shine so bright
I've never seen so many men ask you if you wanted to dance
They're looking for a little romance,
given half a chance
And I have never seen that dress you're wearing
Or the highlights in your hair that catch your eyes

I have been blind

The Lady In Red
is dancing with me
(Cheek to cheek)

There's no body here,
it's just you and me
It's where I want to be
But I hardly know
this beauty by my side
I'll never forget

the way you look tonight

I've never seen you looking so gorgeous as you did tonight
I've never seen you shine so bright,
you were amazing

I've never seen so many people want to be there by your side
And when you turned to me and smiled,
it took my breath away
I have never had such a feeling
Such a feeling of complete and utter love
As I do tonight

The Lady In Red
is dancing with me
(Cheek to cheek)
There's no body here,
it's just you and me
It's where I want to be
But I hardly know
this beauty by my side
I'll never forget
the way you look tonight
I never will forget
the way you look tonight...
The Lady In Red,
The Lady In Red
The Lady In Red,
my lady in red...
(I love you...)"
9,Europe,The Final Countdown,1986,"We're leaving together
But still it's farewell
And maybe we'll come back
To earth, who can tell?
I guess there is no one to blame
We're leaving ground
Will things ever be the same again?

It's the final countdown
The final countdown

Ohh
We're heading for Venus and still we stand tall
'Cause maybe they've seen us and welcome us all, yea
With so many light years to go and things to be found
(To be found)
I'm sure that we'll all miss her so

It's the final countdown
The final countdown
The final countdown
  (The final countdown)
Ohh ho ohh

The final countdown, oh ho
It's the final countdown
The final countdown
The final countdown
  (The final countdown)

Ohh
It's the final countdown
We're leaving together
The final countdown
We'll all miss her so
It's the final countdown
  (The final countdown)
Ohh, it's the final countdown
Yea"
10,Prince,Kiss,1986,"You don't have to be beautiful to turn me on
I just need your body, baby, from dusk till dawn
You don't need experience to turn me out
You just leave it all up to me, I'm gonna show you what it's all about

You don't have to be rich to be my girl
You don't have to be cool to rule my world
Ain't no particular sign I'm more compatible with
I just want your extra time and your kiss

You got to not talk dirty, baby, if you wanna impress me
You can't be to flirty, mama, I know how to undress me, yeah
I want to be your fantasy, maybe you could be mine
You just leave it all up to me, we could have a good time

You don't have to be rich to be my girl
You don't have to be cool to rule my world
Ain't no particular sign I'm more compatible with
I just want your extra time and your kiss

Yes, oh, I think I wanna dance, uh
Gotta, gotta, oh
Little Girl Wendy's Parade
Gotta, gotta, gotta

Women, not girls, rule my world, I said they rule my world
Act your age, mama, not your shoe size, maybe we could do the twirl
  (Not your shoe size)
You don't have to watch Dynasty to have an attitude, uh
You just leave it all up to me, my love will be your food, yeah

You don't have to be rich to be my girl
You don't have to be cool to rule my world
Ain't no particular sign I'm compatible with!
I just want your extra time and your kiss"
