Position,Artist,Song Title,Year,Lyrics
11,Bellamy Brothers,Let Your Love Flow,1976,"There's a reason for the sun shiny sky
And there's a reason why I'm feelin' so high
Must be the season
When that love light shines all around us
So let that feelin' grab you deep inside
And send you reelin' where your love can't hide
And then go stealin'
Through the summer nights with your lover

Just let your love flow like a mountain stream
And let your love grow with the smallest of dreams
And let your love show
And you'll know what I mean, it's the season
Let your love fly like a bird on the wing
And let your love bind you to all living things
And let your love shine
And you'll know what I mean, that's the reason

There's a reason for the warm sweet nights
And there's a reason for the candle lights
Must be the season
When those love rites shine all around us
So let the wonder take you into space
And lay you under its loving embrace
Just feel the thunder as it warms your face
You can't hold back
Just let your love flow like a mountain stream
And let your love grow
With the smallest of dreams and let your love show
And you'll know what I mean, it's the season
Let your love fly like a bird on the wing
And let your love bind you to all living things
And let your love shine
And you'll know what I mean, that's the reason

Just let your love flow like a mountain stream
And let your love grow with the smallest of dreams
And let your love show
And you'll know what I mean, it's the season
Let your love fly like a bird on the wing
And let your love bind you to all living things
And let your love shine
And you'll know what I mean, that's the reason"
12,Brotherhood of Man,Save All Your Kisses For Me,1976,"Though it hurts to go away
It's impossible to stay
But there's one thing I must say before I go
I love You (I love you) --you know
I'll be thinking of You in most everything I do
Now the time is moving on
And I really should be gone
But You keep me hanging on for one more smile
I love You (I love you) --all the while
With your cute little way
Will You promise that you'll save your
Kisses for me
Save all your kisses for me
Bye bye baby bye bye
Don't cry honey don't cry
Gonna walk out the door
But I'll soon be back for more

Kisses for me
Save all your kisses for me
So long honey so long
Hang on baby hang on
Don't You dare me to stay
Cause You know I'll have to say

That I've got to work each day
And that's why I go away
But I count the seconds till I'm home with You
I love You (I love you) --it's true
You're so cute honey -gee
Won't You save them up for me -your

Kisses for me
Save all your kisses for me
Bye bye baby bye bye
Don't cry honey don't cry
Gonna walk out the door
But I'll soon be back for more

Kisses for me
Save all your kisses for me
So long honey so long
Hang on baby hang on
Don't you dare me to stay
Cause you know
You've got to save your

Kisses for me
Save all your kisses for me
Bye bye baby bye bye
Don't cry honey don't cry
Won't You save them for me
Even though you're only three..."
13,Donna Summer,Love to Love You Baby,1976,"Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby

When you're laying so close to me
There's no place I'd rather you be than with me-ee, uh
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby

Do it to me again and again
You put me in such a awful spin, in a spin, in-uh

Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby

Lay your head down real close to me
Soothe my mind and set me free, set me free-ee, uh

Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby

When you're laying so close to me
There's no place I'd rather you be than with me-ee, uh
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby

Do it to me again and again
You put me in such a awful spin, in a spin, in-uh
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby
Ahaaw, I love to love you, baby"
14,Abba,"Money, Money, Money",1976,"I work all night I work all day
To pay the bills I have to pay
Ain't it sad
And still there never seems to be
A single penny left for me
That's too bad

In my dreams I have a plan
If I got me a wealthy man
I wouldn't have to work at all
I'd fool around and have a ball

Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world

Ah, all the things I could do
If I had a little money
It's a rich man's world
It's a rich man's world

A man like that is hard to find
But I can't get him off my mind
Ain't it sad
And if he happens to be free
I bet he wouldn't fancy me
That's too bad

So I must leave, I'll have to go
To Las Vegas or Monaco
And win a fortune in a game
My life would never be the same

Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world

Ah, all the things I could do
If I had a little money
It's a rich man's world

Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world

Ah, all the things I could do
If I had a little money
It's a rich man's world
It's a rich man's world"
15,Pussycat,Mississippi,1976,"Where you can hear a country song from far
and someone plays the honky-tonk guitar
Where all the lights will go out one by one
the people join the sun
and the wind takes it away

Where the Mississippi rolls down to the sea
and lovers found the place they'd like to be
how many times before the song was ending
love and understanding
everywhere around

Mississippi, I'll remember you
whenever I should go away
I'll be longing for the day
that I will be in Greenville again

Mississippi, you'll be on my mind
everytime I hear this song
Mississippi roll along
until the end of time

Now the country song for ever lost its soul
when the guitar player turned to rock & roll
and everytime when summernights are falling
I always will be calling dreams of yesterday

Mississippi, I'll remember you
whenever I should go away
I'll be longing for the day
that I will be in Greenville again

Mississippi, you'll be on my mind
everytime I hear this song
Mississippi roll along
until the end of time

Everytime I hear this song
Mississippi roll along
until the end of time."
16,Nazareth,Love Hurts,1976,"Love hurts, love scars
Love wounds, and marks
Any heart, not tough
Or strong enough

To take a lot of pain
Take a lot of pain
Love is like a cloud
Holds a lot of rain

Love hurts
Love hurts

I'm young, I know
But even so
I know a thing or two
I learned, from you

I really learned a lot
Really learned a lot
Love is like a flame
It burns you when it's hot

Love hurts
Love hurts

Some fools think of happiness
Blissfulness, togetherness
Some fools fool themselves I guess
They're not foolin' me

I know it isn't true
I know it isn't true
Love is just a lie
Made to make you blue

Love hurts
Love hurts
Love hurts

I know it isn't true
I know it isn't true
Love is just a lie
Made to make you blue

Love hurts
Love hurts
Love hurts"
17,Walter Murphy & The Big Apple Band,A Fifth of Beethoven,1976,"I'm gonna pick up the pieces
And build a lego house
If things go wrong we can knock it down

And three words have two meanings
There's one thing on my mind
It's all for you

And it's dark in the cold december
But i've got you to keep me warm
If you're broke then I will mend ya
And keep you sheltered from the storm
That's raging on

I'm out of touch
I'm out of love
I'll pick you up when you're getting down
And out of all these things i've done
I think I love you better now

I'm out of sight
I'm out of mind
I'll do it all for you anytime
And out of all these things i've done
I think I love you better now
Now

I'm gonna paint you by numbers
And colour you in

If things go right
We could frame it
And put you on a wall

And it's so hard to say it
But i've been here before
Now i'll surrender up my heart
And swap it for yours

I'm out of touch
I'm out of love
I'll pick you up when you're getting down
And out of all these things i've done
I think I love you better now

I'm out of sight
I'm out of mind
I'll do it all for you anytime
And out of all these things i've done
I think I love you better now"
18,Bee Gees,You Should Be Dancing,1976,"My baby moves at midnight
goes right on till the dawn
My woman takes me higher
my woman keeps me warm

What you doin' on your back aah
What you doin'on your back aah?
You should be dancing, yeah
dancing, yeah

She's juicy and she's trouble
She gets it to me good
My woman gives me power
Goes right down to my blood

What you doin' on your back aah
What you doin'on your back aah?
You should be dancing, yeah
dancing, yeah

My baby moves at midnight
goes right on till the dawn
My woman takes me higher
my woman keeps me warm

What you doin' on your back aah
What you doin'on your back aah?
You should be dancing, yeah
dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
..."
19,Abba,Mamma Mia,1976,"I've been cheated by you since I don't know when
So I made up my mind, it must come to an end

Look at me now, will I ever learn?
I don't know how but I suddenly lose control
There's a fire within my soul

Just one look and I can hear a bell ring
One more look and I forget everything, whoa

Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again?
My my, just how much I've missed you

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go

I've been angry and sad about things that you do
I can't count all the times that I've told you we're through

And when you go, when you slam the door
I think you know that you won't be away too long
You know that I'm not that strong

Just one look and I can hear a bell ring
One more look and I forget everything, whoa

Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again?
My my, just how much I've missed you

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, even if I say
Bye bye, leave me now or never
Mamma mia, it's a game we play
Bye bye doesn't mean forever

Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again?
My my, just how much I've missed you

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go"
20,Hot Chocolate,You Sexy Thing,1976,"I believe in miracles
Where're you from
You sexy thing, sexy thing you
I believe in miracles
Since you came along
You sexy thing

Where did you come from, baby
How did you know, I needed you
How did you know I needed you so badly
How did you know I'd give my heart gladly
Yesterday I was one of the lonely people
Now your lying close to me, making love to me

I believe in miracles
Where're you from
You sexy thing, sexy thing you
I believe in miracles
Since you came along
You sexy thing

Where did you come from, angel
How did you know I'd be the one
Did you know you're everything I prayed for
Did you know every night and day for
Everyday, you'd give love and satisfaction
Now your lying next to me, giving it to me

I believe in miracles
Where're you from
You sexy thing, sexy thing you
I believe in miracles
Since you came along
You sexy thing, aaah

Kiss me
You sexy thing
Touch me baby
You sexy thing
I love the way you touch me, darling
You sexy thing
It's ecstasy
You sexy thing

Yesterday, I was one of the lonely people
Now your lying close to me, giving it to me

I believe in miracles
Where're you from
You sexy thing, sexy thing you
I believe in miracles
Since you came along
You sexy thing, aaah

Touch me
Kiss me darling
I love the way you hold me, baby
Aaah
It's ecstasy
Aaah
It's ecstasy
Kiss me, baby
I love the way you kiss me, darling
Aaah, yeah
Love the way you hold me
Keep on loving me, darling
Keep on loving me, baby"
21,KC & The Sunshine Band,"(Shake, Shake, Shake) Shake Your Booty",1976,"Aah, everybody, get on the floor
Let's dance
Don't fight the feeling
Give yourself a chance

Shake shake shake, shake shake shake
Shake your booty, shake your booty
Oh, shake shake shake, shake shake shake
Shake your booty, shake your booty

Aah, You can, you can do it
Very well
You're the best in the world
I can tell

Oh, Shake shake shake, shake shake shake
Shake your booty, shake your booty
Oh, shake shake shake, shake shake shake
Shake your booty, shake your booty
Woah, woah, yeah

Shake shake, shake shake
Aah, Shake shake, shake shake

Aah, Shake shake shake, shake shake shake
Shake your booty, shake your booty
Oh, shake shake shake, shake shake shake
Shake your booty, shake your booty

Aah, Shake shake, shake shake, shake your booty
Aah, don't fight the feeling
Shake shake, shake shake, shake your booty
Aah, give yourself a chance

Shake shake, shake shake, shake your booty
You can do it, do it
Shake shake, shake shake, shake your booty
Come home with mama now

Shake shake, shake shake, shake your booty
Woo woo hoo
Shake shake, shake shake, shake your booty
Aah, run down to sister

Shake shake (come on), shake shake (come on) on your booty
Aah! do your duty. Aah haa
Shake shake (come on), shake shake (come on)"
22,Wild Cherry,Play That Funky Music,1976,"Hey
Do it now
Yeah hey

Yeah, once I was a boogie singer
Playin' in a rock n' roll band
I never had no problems, yeah
Burnin' down the one night stands
And everything around me, yeah
Got to start to feelin' so low
And I decided quickly yes, I did
To disco down and check out the show

Yeah, they were dancin' and singin' and movin' to the groovin'
And just when it hit me somebody turned around and shouted

Play that funky music white boy
Play that funky music right
Play that funky music white boy
Lay down that boogie and play that funky music till you die
Till you die
Ohh, till you die
Yeah, yeah

Now first it wasn't easy
Changin' rock n' roll and minds
And things were getting shaky
I thought I'd have to leave it behind
Oh, but now its so much better. It's so much better
I'm funkin out in ev-er-y Way
But-I'll never lose that feelin'. No I won't
Of how I learned my lesson that day

When they were dancin' and singin' and movin' to the groovin'
And just when it hit me somebody turned around and shouted

Play that funky music white boy
Play that funky music right
Play that funky music white boy
Lay down that boogie and play that funky music till you die
Till you die
Oh, till you die

(They shouted, Play that funky music) Play that funky music
(Play that funky music) Got to keep on
Play that funky music
Play that funky music"
23,Paul Simon,50 Ways to Leave Your Lover,1976,"""The problem is all inside your head"", she said to me
The answer is easy if you take it logically
I'd like to help you in your struggle to be free
There must be fifty ways to leave your lover

She said, it's really not my habit to intrude
Furthermore, I hope my meaning won't be lost or misconstrued
But I'll repeat myself at the risk of being crude
There must be fifty ways to leave your lover
Fifty ways to leave your lover

You just slip out the back, Jack
Make a new plan, Stan
You don't need to be coy, Roy
Just get yourself free

Hop on the bus, Gus
You don't need to discuss much
Just drop off the key, Lee
And get yourself free

Ooo, slip out the back, Jack
Make a new plan, Stan
You don't need to be coy, Roy
You just listen to me

Hop on the bus, Gus
You don't need to discuss much
Just drop off the key, Lee
And get yourself free

She said, it grieves me so to see you in such pain
I wish there was something I could do to make you smile again
I said, I appreciate that and would you please explain
About the fifty ways

She said, why don't we both just sleep on it tonight
And I believe in the morning you'll begin to see the light
And then she kissed me and I realized she probably was right
There must be fifty ways to leave your lover
Fifty ways to leave your lover

You just slip out the back, Jack
Make a new plan, Stan
You don't need to be coy, Roy
Just get yourself free

Oh, you hop on the bus, Gus
You don't need to discuss much
Just drop off the key, Lee
And get yourself free

Slip out the back, Jack
Make a new plan, Stan
You don't need to be coy, Roy
You just listen to me

Hop on the bus, Gus
You don't need to discuss much
Just drop off the key, Lee
And get yourself free"
24,C W McCall,Convoy,1976,"Ah, breaker one-nine, this here's the rubber duck. you gotta copy on me, pig pen, c'mon? ah, yeah, 10-4, pig pen, fer shure, fer shure. by golly, it's clean clear to flag town, c'mon. yeah, that
Big 10-4 there, pig pen, yeah, we definitely got the front door, good buddy. mercy sakes alive, looks like we got us a convoy...

Was the dark of the moon on the sixth of june
In a kenworth pullin' logs
Cab-over pete with a reefer on
And a jimmy haulin' hogs
We is headin' for bear on i-one-oh
'bout a mile outta shaky town
I says, pig pen, this here's the rubber duck.
And I'm about to put the hammer down.

'cause we got a little convoy
Rockin' through the night.
Yeah, we got a little convoy,
Ain't she a beautiful sight?
Come on and join our convoy
Ain't nothin' gonna get in our way.
We gonna roll this truckin' convoy
'cross the u-s-a.
Convoy!

Ah, breaker, pig pen, this here's the duck. and, you wanna back off them hogs? yeah, 10-4, 'bout five mile or so. ten, roger. them hogs is gettin' in-tense up here.

By the time we got into tulsa town,
We had eighty-five trucks in all.
But they's a roadblock up on the cloverleaf,
And them bears was wall-to-wall.
Yeah, them smokies is thick as bugs on a bumper;
They even had a bear in the air!
I says, callin' all trucks, this here's the duck.
We about to go a-huntin' bear.

'cause we got a great big convoy
Rockin' through the night.
Yeah, we got a great big convoy,
Ain't she a beautiful sight?
Come on and join our convoy
Ain't nothin' gonna get in our way.
We gonna roll this truckin' convoy
'cross the u-s-a.
Convoy!

Ah, you wanna give me a 10-9 on that, pig pen? negatory, pig pen; you're still too close. yeah, them hogs is startin' to close up my sinuses. mercy sakes, you better back off another ten.

Well, we rolled up interstate 44
Like a rocket sled on rails.
We tore up all of our swindle sheets,
And left 'em settin' on the scales.
By the time we hit that chi-town,
Them bears was a-gettin' smart:
They'd brought up some reinforcements
From the illinoise national guard.
There's armored cars, and tanks, and jeeps,
And rigs of ev'ry size.
Yeah, them chicken coops was full'a bears
And choppers filled the skies.
Well, we shot the line and we went for broke
With a thousand screamin' trucks
An' eleven long-haired friends a' jesus
In a chartreuse micra-bus.

Ah, rubber duck to sodbuster, come over. yeah, 10-4, sodbuster? lissen, you wanna put that micra-bus right behind that suicide jockey? yeah, he's haulin' dynamite, and he needs all the help he can yet

Well, we laid a strip for the jersey shore
And prepared to cross the line
I could see the bridge was lined with bears
But I didn't have a dog-goned dime.
I says, pig pen, this here's the rubber duck.
We just ain't a-gonna pay no toll.
So we crashed the gate doing ninety-eight
I says let them truckers roll, 10-4.

'cause we got a mighty convoy
Rockin' through the night.
Yeah, we got a mighty convoy,
Ain't she a beautiful sight?
Come on and join our convoy
Ain't nothin' gonna get in our way.
We gonna roll this truckin' convoy
'cross the u-s-a.

Convoy! ah, 10-4, pig pen, what's your twenty?
Convoy! omaha? well, they oughta know what to do with them hogs out there fer shure. well, mercy
Convoy! sakes, good buddy, we gonna back on outta here, so keep the bugs..."
25,Rick Dees & his Cast of Idiots,Disco Duck,1976,"Went to a party the other night
all the ladies were treating me right
moving my feet to the disco beat
how in the world could i keep my seat
All of a sudden i began to change
i was on the dance floor acting strange
flapping my arms i began to cluck
look at me.i'm the disco duck
(donald duck voice) ah get down mama, i've got to have me a woman, ha ha ha ha ha
(backing singers) disco, disco duck
(donald duck voice) got to have me a woman
(backing singers) disco, disco duck
(donald duck voice) oh get down mama
(backing singers) try your luck, don't be a cluck, disco
(donald duck voice) disco
(backing singers) disco
(donald duck voice) disco
(backing singers) disco
(donald duck voice with backing singers) disco
(backing singers) disco disco duck
(donald duck voice) all right
(backing singers) disco disco duck
(donald duck voice) ah get down mama, oh mama shake your tail feather, ha ha ha ha ha
When the music stopped i returned to my seat
but there's no stoppin' a duck and his beat
so i got back up to try my luck
why look
(donald duck voice) everybody's doin' the
(donald duck voice with backing singers) disco, disco duck
(donald duck voice with backing singers) disco, disco duck
(backing singers) try your luck
(donald duck voice) wave to me
(backing singers) don't be a cluck
(donald duck voice) i'm so happy to be here
(backing singers) disco
(elvis voice) thank you duck
(backing singers) disco
(elvis voice) for gettin' down
(backing singers) disco disco disco
(elvis voice) thank you so very much
(backing singers) disco duck
(donald duck voice) you're welcome
(backing singers) disco disco duck
(backing singers) try your luck, don't be a cluck, disco, disco, disco..."
