Position,Artist,Song Title,Year,Lyrics
11,M,Pop Muzik,1979,"(Pop pop pop muzik)
(Pop pop pop muzik)
(Get down)
(Pop pop pop muzik)
(Pop pop pop muzik)

Radio, video
Boogie with a suitcase
You're living in a disco
Forget about the rat race
Let's do the milkshake
Selling like a hotcake
Try some, buy some
Fee-fi-fo-fum
Talk about pop muzik
Talk about pop muzik

(Shoo bee doo bee doo wop)
I want to dedicate it
(Pop pop shoo wop)
Everybody made it
(Shoo bee doo bee doo wop)
Infiltrate it
(Pop pop shoo wop)
Activate it

New York, London, Paris, Munich
Everybody talk about pop muzik

Talk about
(Pop)
Pop muzik
Talk about
(Pop)
Pop muzik
(Pop pop)
Pop muzik
(Pop pop)
Pop muzik

Singing in the subway
Shuffle with a shoe shine
Mix me a Molotov
I'm on the headline
Want to be a gunslinger
Don't be a rock singer
Eenie meenie miney mo
Which way you want to go
Talk about pop muzik
Talk about pop muzik

(Shoo bee doo bee doo wop)
Right in betweenie
(Pop pop shoo wop)
Eenie meenie
(Shoo bee doo bee doo wop)
Right in betweenie
(Pop pop shoo wop)
You know what I meanie

Hit it
Now you know what I'm saying

(Pop)
Talk about
(Pop muzik)
(Pop)
Talk about
(Pop muzik)
(Pop pop)
Pop muzik
(Pop pop)
Pop muzik

All around the world
(Pop pop pop muzik)
Wherever you are
(Pop pop pop muzik)
Dance in the street
(Pop pop)
Anything you like
(Pop muzik)
Do it in your car
(Pop pop)
In the middle of the night
(Pop muzik)

La la la
(Pop pop)
La la la la la la
(Pop muzik)
La la la
(Pop pop)
La la la la
(Pop muzik)
La la la
(Pop pop)
La la la la la la
(Pop muzik)
La la la
(Pop pop)
La la la la
(Pop muzik)

Dance in the supermart
Dig it in the fast lane
Listen to the countdown
They're playing our song again
I can't get ""Jumping Jack""
I want to hold ""Get Back""
Moonlight, Muzak
Knick knack paddy whack
Talk about pop muzik
Talk about pop muzik

(Shoo bee doo bee doo wop)
It's all around you
(Pop pop shoo wop)
They want to surround you
(Shoo bee doo bee doo wop)
It's all around you
(Pop pop shoo wop)
Hit it

New York, London, Paris, Munich
Everybody talk about pop muzik

Talk about
(Pop)
Pop muzik
(Pop)
Pop
Pop muzik
(Pop pop)
Pop muzik
(Pop pop)
Pop muzik

Now
Listen
Talk about
(Pop pop pop muzik)
Talk about
(Pop pop pop muzik)
Talk about
The fever
(Pop pop)
Pop muzik
(Pop pop)
Pop muzik

Do you read me?
Loud and clear
Lay it down
(Pop pop pop muzik)
Lay it down
(Pop pop pop muzik)
Oh no
Oh no
Oh, talk about
(Pop pop pop muzik)
All around
(Pop pop pop muzik)"
12,Michael Jackson,Don't Stop 'Til You Get Enough,1979,"You make me feel like -
You, you make me feel like -

Lovely
Is the feelin' now
Fever
Temperature's risin' now
Power (ah power)
Is the force, the vow
That makes it happen
It asks no questions why (ooh)
Get closer (closer now)
To my body now

Just love me
'til you don't know how (ooh)

Keep on
With the force, don't
Don't stop 'til you get enough
Keep on
With the force, don't

Don't stop 'til you get enough
Keep on
With the force, don't
Don't stop 'til you get enough
Keep on
With the force, don't
Don't stop 'til you get enough

Touch me
And I feel on fire
Ain't nothin'
Like a love desire (ooh)
I'm melting (I'm melting)

Like hot candle wax
Sensation (ah sensation)
Lovely where we're at (ooh)
So let love
Take us through the hours
I won't be complainin'
'Cause this is love power (ooh)

Keep on

With the force, don't
Don't stop 'til you get enough
Keep on
With the force, don't

Don't stop 'til you get enough
Keep on
With the force, don't
Don't stop 'til you get enough
Keep on
With the force, don't
Don't stop 'til you get enough
(Ooh)

Lovely
Is the feeling now
I won't be complainin'
(ooh ooh)
The force is love power

Keep on
With the force, don't
Don't stop 'til you get enough
Keep on
With the force, don't
(Don't stop, darling)
Don't stop 'til you get enough
Keep on
With the force, don't
(Don't, baby)
Don't stop 'til you get enough
Keep on
(Keep on)
With the force, don't
Don't stop 'til you get enough
Keep on
(Keep on, darling)
With the force, don't
Don't stop 'til you get enough
(...)"
13,Amii Stewart,Knock On Wood,1979,"I don't want to lose you this good thing that I got
'Cause if I do I will surely, surely lose a lot
'Cause your love is better than any love I know

It's like thunder and lightning
The way you love me is frightening
You better knock, knock on wood, baby

I'm not superstitious about ya but I can't take no chance
You got me spinnin', baby, you know I'm in a trance
'Cause your love is better than any love I know

It's like thunder, lightning
The way you love me is frightenin'
You better knock, knock, knock on wood, baby

Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock

It's no secret about it 'cause with his lovin' touch
He sees to it that I get enough with his touch all over
You know it means so much

It's like thunder and lightnin'
The way you love me is frightenin'
You better knock, knock on wood, baby

Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood"
14,Cliff Richard,We Don't Talk Anymore,1979,"Used to think that life was sweet
Used to think we were so complete
I can't believe you'd throw it away

Used to feel we had it made
Used to feel we could sail away
Can you imagine how I feel today?

Well, it seems a long time ago
You were the lonely one
Now it comes to letting go
You are the only one
Do you know what you've done?

It's so funny how we don't talk anymore
It's so funny, why we don't talk anymore?
But I ain't losing sleep and I ain't counting sheep
It's so funny how we don't talk anymore
Oh, we don't talk, ooh

Well, it really doesn't matter to me
I guess your leaving was meant to be
It's down to you now, you wanna be free

Well, I hope you know which way to go
You're on your own again
Don't come crying to me when you're the lonely one
Remember what you've done

Oh, it's so funny how we don't talk anymore
It's so funny, why we don't talk anymore?
But I ain't losing sleep and I ain't counting sheep
No, no, no

It's so funny how we don't talk anymore, anymore
Oh, we don't talk anymore
Ooh, we don't talk anymore

But I ain't, no, losing sleep
No, I ain't counting sheep
No, no, no, no
It's so funny how we don't talk anymore, anymore
Oh, we don't talk, oh, we don't talk"
15,Kiss,I Was Made For Lovin' You,1979,"umm, yeah!

Do, do, do, do, do, do, do, do, do
Do, do, do, do, do, do, do
Do, do, do, do, do, do, do, do, do
Do, do, do, do, do, do, do

Tonight I want to give it all to you
In the darkness
There's so much I want to do
And tonight I want to lay it at your feet
Cause girl, I was made for you
And girl, you were made for me

I was made for lovin' you baby
You were made for lovin' me
And I can't get enough of you baby
Can you get enough of me

Tonight I want to see it in your eyes
Feel the magic
There's something that drives me wild
And tonight we're gonna make it all come true
Cause girl, you were made for me
And girl I was made for you

I was made for lovin' you baby
You were made for lovin' me
And I can't get enough of you baby
Can you get enough of me

I was made for lovin' you baby
You were made for lovin' me
And I can give it all to you baby
Can you give it all to me

Oh, can't get enough, oh, oh
I can't get enough, oh, oh

I can't get enough
Do, do, do, do, do, do, do, do, do
Do, do, do, do, do, do, do
Do, do, do, do, do, do, do, do, do
Do, do, do, do, do, do, do
I was made for lovin' you baby
You were made for lovin' me
And I can't get enough of you baby
Can you get enough of me
Oh, I was made, you were made
I can't get enough
No, I can't get enough
I was made for lovin' you baby
You were made for lovin' me
And I can't get enough of you baby
Can you get enough of me
I was made for lovin' you baby
You were made for lovin' me
And I can give it all to you baby"
16,The Doobie Brothers,What a Fool Believes,1979,We do not have the lyrics for What a Fool Believes yet.
17,Buggles,Video Killed the Radio Star,1979,"I heard you on the wireless back in '52
Lying awake intent at tuning in on you
If I was young it didn't stop you coming through

Oh uh oh

They took the credit for your second symphony
Rewritten by machine and new technology
and now I understand the problems you can see

Oh uh oh 

I met your children
Oh uh oh 
What did you tell them?
Video killed the radio star
Video killed the radio star
Pictures came and broke your heart
Oh-a-a-a oh

And now we meet in an abandoned studio
We hear the playback and it seems so long ago
And you remember the jingles used to go

Oh uh oh
You were the first one
Oh uh oh
You were the last one

Video killed the radio star. 
Video killed the radio star.
In my mind and in my car
We can't rewind we've gone to far
Oh-a-aho oh
Oh-a-aho oh

Video killed the radio star
Video killed the radio star

In my mind and in my car
We can't rewind we've gone to far
Pictures came and broke your heart
Put the blame on VTR

You are a radio star 
You are a radio star
Video killed the radio star 
Video killed the radio star 
Video killed the radio star 
Video killed the radio star

Video killed the radio star. (You are a radio star.)"
18,Donna Summer,Bad Girls,1979,"Toot toot hey beep beep

Bad girls
talking about the sad girls
sad girls
talking about the bad girls, yeah

See them out on the street at night, walkin'
picking up on all kinds of strangers
if the price is right you can score
if you're pocket's nice
but you want a good time
you ask yourself, who they are?
like everybody else, they come from near and far

Bad girls
talking about the sad girls
sad girls
talking about the bad girls, yeah

Friday night and the strip is hot
sun's gone down and they're about to trot
spirit's high and they look hot
do you wanna get down
now don't you ask yourself, who they are?
like everybody else, they wanna be a star

Sad girls, sad girls
you such a dirty bad girl
beep beep uh, uh
you bad girl, you sad girl
you such a dirty bad girl
beep beep uh, uh

Now you and me, we are both the same
but you call yourself by different names
now you mama won't like it when she finds out
her girl is out at night

Toot toot hey beep beep

Hey mister, have you got a dime?
mister, do you want to spend some time, oh yeah
I got what you want
you got what I need
I'll be your baby
come and spend it on me
hey mister
I'll spend some time with you
with you, you're fine, with you
bad girls
they're just bad girls
talkin' about sad girls
sad girls
hey, hey mister
got a dime?

Toot toot hey beep"
19,The Village People,In the Navy,1979,"Where can you find pleasure
Search the world for treasure
Learn science technology
Where can you begin to make your dreams all come true
On the land or on the sea
Where can you learn to fly
Play in sports and skin dive
Study oceanography
Sign up for the big band
Or sit in the grandstand
When your team and others meet

In the navy
Yes, you can sail the seven seas
In the navy
Yes, you can put your mind at ease
In the navy
Come on now, people, make a stand
In the navy, in the navy
Can't you see we need a hand
In the navy
Come on, protect the mother land
In the navy
Come on and join your fellow man
In the navy
Come on people, and make a stand
In the navy, in the navy, in the navy (in the navy)

They want you, they want you
They want you as a new recruit

If you like adventure
Don't you wait to enter
The recruiting office fast
Don't you hesitate
There is no need to wait
They're signing up new seamen fast
Maybe you are too young
To join up today
Bout don't you worry 'bout a thing
For I'm sure there will be
Always a good navy
Protecting the land and sea

In the navy
Yes, you can sail the seven seas
In the navy
Yes, you can put your mind at ease
In the navy
Come on be bold and make a stand
In the navy, in the navy
Can't you see we need a hand
In the navy
Come on, protect the motherland
In the navy
Come on and join your fellow man
In the navy
Come on be bold and make a stand
In the navy, in the navy, in the navy (in the navy)

They want you, they want you
They want you as a new recruit

Who me?

They want you, they want you
They want you as a new recruit

But, but, but, I'm afraid of water.
Hey, hey look
Man, I get seasick even watchin' it on TV!

They want you, they want you in the navy

Oh my goodness.
What am I gonna do in a submarine?

They want you, they want you in the navy

In the navy
Yes, you can sail the seven seas
In the navy
Yes, you can put your mind at ease
In the navy
Come on be bold and make a stand
In the navy, in the navy
Can't you see we need a hand
In the navy
Come protect the motherland
In the navy
Come on and join your fellow man
In the navy
Come on be bold and make a stand"
20,Abba,Chiquitita,1979,We do not have the lyrics for Chiquitita yet.
21,Sister Sledge,We Are Family,1979,"We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

Everyone can see we're together
As we walk on by
(And!) and we fly just like birds of a feather
I won't tell no lie
(All!) all of the people around us they say
Can they be that close
Just let me state for the record
We're giving love in a family dose

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

Living life is fun and we've just begun
To get our share of the world's delights
(High!) high hopes we have for the future
And our goal's in sight
(We!) no we don't get depressed
Here's what we call our golden rule
Have faith in you and the things you do
You won't go wrong
This is our family jewel

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing"
22,Peaches & Herb,Reunited,1979,"I was a fool to ever leave your side
Me minus you is such a lonely ride
The breakup we had has made me lonesome and sad
I realize I love you
'Cause I want you bad, hey, hey

I spent the evening with the radio
Regret the moment that I let you go
Our quarrel was such a way of learning so much
I know now that I love you
'Cause I need your touch, hey, hey

Reunited and it feels so good
Reunited 'cause we understood
There's one perfect fit
And, sugar, this one is it
We both are so excited
'Cause we're reunited, hey, hey

I sat here staring at the same old wall
Came back to life just when I got your call
I wished I could climb right through the telephone line
And give you what you want
So you will still be mine, hey, hey

I can't go cheating, honey, I can't play
I found it very hard to stay away
As we reminisce on precious moments like this
I'm glad we're back together
'Cause I missed your kiss, hey, hey

Reunited and it feels so good
Reunited 'cause we understood
There's one perfect fit
And, sugar, this one is it
We both are so excited
'Cause we're reunited, hey, hey

Yeah, yeah, yeah
Ba-a-a-by"
23,Dire Straits,Sultans of Swing,1979,"You get a shiver in the dark
It's raining in the park but meantime
South of the river you stop and you hold everything
A band is blowing Dixie double four time
You feel alright when you hear that music ring
Well now you step inside but you don't see too many faces
Coming in out of the rain to hear the jazz go down
Competition in other places
Ah but the horns, they blowing that sound
Way on down south, way on down south, London town
You check out Guitar George, he knows all the chords
Mind, he's strictly rhythm, he doesn't want to make it cry or sing
Yes, and an old guitar is all he can afford
When he gets up under the lights to play his thing
And Harry doesn't mind if he doesn't make the scene
He's got a daytime job, he's doing alright
He can play the honky tonk like anything
Saving it up for Friday night
With the Sultans, with the Sultans of Swing
And a crowd of young boys, they're fooling around in the corner
Drunk and dressed in their best brown baggies and their platform soles
They don't give a damn about any trumpet playing band
It ain't what they call rock and roll
Then the Sultans, yeah, the Sultans they play Creole
Creole
And then the man, he steps right up to the microphone
And says at last, just as the time bell rings
""Goodnight, now it's time to go home""
Then he makes it fast with one more thing
""We are the Sultans, we are the Sultans of Swing"""
24,Supertramp,The Logical Song,1979,"Ah ah ah
When I was young it seemed that life was so wonderful
A miracle oh it was beautiful magical
And all the birds in the trees well they'd be singing so happily
Oh joyfully oh playfully watching me
But then they send me away teach me how to be sensible
Logical oh responsible practical

And then they showed me a world where I could be so dependable
Clinical oh intellectual cynical
There are times... when all the world's asleep
The questions run too deep for such a simple man...
Won't you please... please tell me what we've learned?
I know it sounds absurd but please tell me who I am...

I say now watch what you say they'll be calling you a radical liberal oh fanatical criminal
Won't you sign up your name
We'd like to feel you're acceptable respectable oh presentable a vegetable
Oh, ch-ch-check it out yeah

At night when all the world's asleep
The questions run so deep for such a simple man...
Won't you please oh won't you tell me please tell me what we've learned?
Any minuteI know it sounds absurd but please tell me who I am...
Who I am... who I am... who I am...

'Coz I'm feeling so illogical
D-d-digital
Oh-oh-oh-oh
Unbelievable"
