Position,Artist,Song Title,Year,Lyrics
11,Milli Vanilli,"Girl, I'm Gonna Miss You",1989,"I knew it from the start
you would break my heart
but you still i had to play this painful part
you rapped me 'round your itty bitty finger
with your magic smile
you kept me hangin' on a lovers cross a while
you put your spell on me
took my breath away
but there was nothin' i could do to make you stay
i'm gonna miss you
all the love i feel for you
nothing could make me change my point of view
oh girl
i'm gonna miss you baby

()
giving all the love i feel for you
couldn't make you change your point of view
you're leavin'
now i'm sittin' here, i'm wastin' my time
i just don't know what i should do

It's a tragedy for me
to see the dream is over
and i never will forget the day we met
girl i'm gonna miss you

Like a honey bee
you took the best of me
now i can't erase those memories
like a fairy tale
you are so unreal
you left a scar that's so hard to heal
when you had a taste of paradise
back on earth can feel
as cold as ice
i'm gonna miss you
i'm gonna miss you
i miss you

()
giving all the love i feel for you
couldn't make you change your point of view
you're leavin'
now i'm sittin' here, i'm wastin' my time
i just don't know what i should do

It's a tragedy for me
to see the dream is over
and i never will forget the day we met
girl i'm gonna miss you

It's a tragedy for me
to see the dream is over
and i never will forget the day we met
girl i'm gonna miss you

()
giving all the love i feel for you
couldn't make you change your point of view
you're leavin'
now i'm sittin' here, i'm wastin' my time
i just don't know what i should do

It's a tragedy for me
to see the dream is over
and i never will forget the day we met
girl i'm gonna miss you

It's a tragedy for me
to see the dream is over
and i never will forget the day we met
girl i'm gonna miss you"
12,Mike & The Mechanics,The Living Years,1989,"Every generation
Blames the one before
And all of their frustrations
Come beating on your door

I know that I'm a prisoner
To all my Father held so dear
I know that I'm a hostage
To all his hopes and fears
I just wish I could have told him in the living years

Crumpled bits of paper
Filled with imperfect thoughts
Stilted conversations
I'm afraid that's all we've got

You say you just don't see it
He says it's perfect sense
You just can't get agreement
In this present tense
We all talk a different language
Talkin' in defense

Say it loud, say it clear
You can listen as well as you hear
It's too late when we die
To admit we don't see eye to eye

So we open up a quarrel
Between the present and the past
We only sacrifice the future
It's the bitterness that lasts

So Don't yield to the fortunes
You sometimes see as fate
It may have a new perspective
On a different date
And if you don't give up, and don't give in
You may just be O.K.

Say it loud, say it clear
You can listen as well as you hear
It's too late when we die
To admit we don't see eye to eye

I wasn't there that morning
When my Father passed away
I didn't get to tell him
All the things I had to say

I think I caught his spirit
Later that same year
I'm sure I heard his echo
In my baby's new born tears
I just wish I could have told him in the living years

Say it loud, say it clear
You can listen as well as you hear
It's too late when we die
To admit we don't see eye to eye

Say it loud, say it clear
Say it loud
Don't give up
Don't give in"
13,Madonna,Express Yourself,1989,"Come on girls
Do you believe in love?
'Cause I got something to say about it
And it goes something like this

Don't go for second best baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

You don't need diamond rings
Or eighteen karat gold
Fancy cars that go very fast
You know they never last, no, no

What you need is a big strong hand
To lift you to your higher ground
Make you feel like a queen on a throne
Make him love you till you can't come down

Don't go for second best baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Long stem roses are the way to your heart
But he needs to start with your head
Satin sheets are very romantic
What happens when you're not in bed

You deserve the best in life
So if the time isn't right then move on
Second best is never enough
You'll do much better baby on your own

Don't go for second best baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Express yourself
You've got to make him
Express himself
Hey, hey, hey, hey

So if you want it right now
Make him show you how
Express what he's got
Oh, baby ready or not

And when you're gone he might regret it
Think about the love he once had
Try to carry on but he just won't get it
He'll be back on his knees

To express himself
You've got to make him
Express himself
Hey, hey

Don't go for second best baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Express yourself
You've got to make him
Express himself
Hey, hey, hey, hey

So if you want it right now
Make him show you how
Express what he's got
Baby ready or not

Express yourself
Respect yourself
Hey, hey

(So if you want it right now)
(Then make him show you how)
Express what he's got
Oh, baby ready or not

Express yourself"
14,Simply Red,If You Don't Know Me By Now,1989,"If You Don't Know Me By Now
You will never never never know me

All the things
That we've been through
You should understand me
Like I understand you
Now girl I know the difference
Between right and wrong
I ain't gonna do nothing
To break up our happy home
Don't get so excited
When I come home
A little late at night
Cos we only act like children

When we argue fuss and fight

If you don't know me by now
You will never never never know me

We've all got our
Own funny moods
I've got mine
Woman you've got yours too
Just trust in me like I trust in you
As long as we've been together
It should be so easy to do
Just get yourself together

Or we might as well say goodbye
What good is a love affair
When you can't see eye to eye
If you don't know me by now
You will never
Never never know me"
15,Technotronic,Pump Up the Jam,1989,"Pump up the jam
Pump it up
While your feet are stomping
And the jam is pumping
Look ahead, the crowd is jumpin'

Pump it up a little more
Get the party goin' on the dance floor
See, 'cause that's where the party's at
and you'll find out if you do that

I want
A place to stay
Get your booty on the floor tonight
Make my day
I want
A place to stay
Get your booty on the floor tonight
Make my day

Make my day
Make my day
Make my day
Make my day

Yo! Pump up the jam
Pump it up
While your feet are stomping
And the jam is pumping
Look ahead, the crowd is jumpin'

Pump it up a little more
Get the party goin' on the dance floor
See, 'cause that's where the party's at and you'll find out if you do that

I want
A place to stay
Get your booty on the floor tonight
Make my day
I want
A place to stay
Get your booty on the floor tonight
Make my day

Make my day
Make my day
Make my day
Make my day
Make my day

Yo! Pump up the jam
Pump it up
Pump it up
Yo! Pump it!
Pump up the jam
Pump it up
Pump it up
Yo! Pump it
Pump up the jam
Pump it up
Pump it up
Yo! Pump it
Pump up the jam
Pump it...

Pump up the jam
Pump up the jam
Pump up the jam
Pump it up
Pump it
Pump it
Pump it

Pump up the jam
Pump up the jam
Pump up the jam
Pump it...

Pump up the jam
Pump it up
While your feet are stomping
And the jam is pumping
Look to be exact

Pump it up a little more
Get the party goin' on the dance floor
See, 'cause that's where the party's at and you'll find out if you do that
I want
A place to stay
Get your booty on the floor tonight
Make my day
I want
A place to stay
Get your booty on the floor tonight
Make my day
Pump up the jam
Pump it up
Pump it up
Yo"
16,Paula Abdul,Straight Up,1989,"Lost in a dream 
Don't know which way to go 
If you are all that you seem 
Then baby I'm moving way too slow 

I've been a fool before 
Wouldn't like to get my love caught 
In the slammin' door 
How about some information--please 

Straight up now tell me 
Do you really want to love me forever oh oh oh 
Or am I caught in a hit and run 
Straight up now tell me 
Is it gonna be you and me together oh oh oh 
Are you just having fun 

Time's standing still 
Waiting for some small clue 
I keep getting chills 
When I think your love is true 

I've been a fool before 
Wouldn't like to get my love caught 
In the slammin' door 
How about some information--please 

Straight up now tell me 
Do you really want to love me forever oh oh oh 
Or am I caught in a hit and run 
Straight up now tell me 
Is it gonna be you and me together oh oh oh 
Are you just having fun 

You are so hard to read 
You play hide and seek 
With your true intentions 
If you're only playing games 
I'll just have to say--bye bye bye bye bye bye bye bye bye 

Do do you love me 
Do do you love me 
Do do you love me 
Do do you love me 

I've been a fool before 
Wouldn't like to get my love caught 
In the slammin' door 
Are you more than hot for me 
Or am I a page in your history-book 
I don't mean to make demands 
But the word and the deed go hand in hand 
How about some information--please 

Chorus cont. 

I've been a fool before 
Wouldn't like to get my love caught 
In the slammin' door 
Are you more than hot for me 
Or am I a page in your history-book 
I don't mean to make demands 
But the word and the deed go hand in hand 
How about some information--please 

Chorus out"
17,Soul II Soul,Back to Life (However Do You Want Me),1989,"Back to life, back to reality
Back to life, back to reality
Back to life, back to reality
Back to the here and now, yeah

Show me how decide
What you want from me
Tell me, maybe I could be there for you

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

Back to life, back to the present time
Back from a fantasy, yes
Tell me, now, take the initiative
I'll leave it in your hands until you're ready

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

How ever do you need me
How ever do you need me
How ever do you need me
How ever do you need me

I live at the top of the block
No more room for trouble and fuss
Need a change, a positive change
Look, it's me writing on the wall

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

Back to life, back to the day we have
Let's end this foolish game
Hear me out, don't let it waste away
Make up your mind so I know where I stand

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me

How ever do you want me
How ever do you need me
How ever do you want me
How ever do you need me"
18,Martika,Toy Soldiers,1989,"Step by Step
Heart to Heart
Left, Right, Left
We all fall down
Like toy Soldiers
It wasn't my intention to mislead you
It never should have been this way
What can I say
It's true, I did extend the invitation
I never knew how long you'd stay
When you hear temptation call
It's your heart that takes, takes the fall
(Won't you come out and play with me)

Step by step
Heart to heart
Left, right, left
We all fall down
Like toy soldiers
Bit by bit
Torn apart
We never win
But the battle wages on
For Toy soldiers

It's getting hard to wake up in the morning
My head is spinning constantly
How can it be?
How could I be so blind to this addiction?
If I don't stop, the next one's gonna be me
Only emptiness remains
It replaces all, all the pain
(Won't you come out and play with me)

Step by step
Heart to heart
Left, right, left
We all fall down
Like toy soldiers
Bit by bit
Torn apart
We never win
But the battle wages on
For Toy soldiers

We never win

Only emptiness remains
It replaces all, all the pain
(Won't you come out and play with me)

Step by step
Heart to heart
Left, right, left
We all fall down
Like toy soldiers
Bit by bit
Torn apart
We never win
But the battle wages on
For Toy soldiers
Step by step
Heart to heart
Left, right, left
We all fall down
Like toy soldiers"
19,Cher,If I Could Turn Back Time,1989,"If I could turn back time
If I could find a way
I'd take back those words that have hurt you
And you'd stay
I don't know why I did the things I did
I don't know why I said the things I said
Love's like a knife it can cut deep inside
Words are like weapons, they wound sometimes
I didn't really mean to hurt you
I didn't wanna see you go
I know I made you cry, but baby.
If I could turn back time
If I could find a way
I'd take back those words that've hurt you
And you'd stay
If I could reach the stars
I'd give em all to you
And you'd love me, love me, like you used to do
If I could turn back time
My world was shattered, I was torn apart
Like someone took a knife
and drove it deep in my heart
You walked out that door
I swear that I didn't care
But I lost everything darlin then and there
Too strong to tell you I was sorry
Too proud to tell you I was wrong
I know I was blind, but darlin...

If I could turn back time
If I could find a way

I'd take back those words that've hurt you
and you'd stay
If I could reach the stars
I'd give'em all to you
and you'd love me, love me, like you used to do

Ahhh...

If I could turn back time...
If I could turn back time...
If I could turn back time...
Ahhh baby...

I didn't really mean to hurt you
I didn't wanna see you go

I know I made you cry, but oh

If I could turn back time
If I could find a way
I'd take back those words that've hurt you
If I could reach the stars

I'd give'em all to you
and you'd love me, love me, like you used to do
If I could turn back time
If I could find a way
and maybe, maybe, maybe you'd stay
If I could reach the stars
I'd give'em all to you"
20,Billy Joel,We Didn't Start the Fire,1989,"Harry Truman, Doris Day, Red China, Johnnie Ray
South Pacific, Walter Winchell, Joe DiMaggio
Joe McCarthy, Richard Nixon, Studebaker, television
North Korea, South Korea, Marilyn Monroe

Rosenbergs, H-bomb, Sugar Ray, Panmunjom
Brando, ""The King and I"" and ""The Catcher in the Rye""
Eisenhower, vaccine, England's got a new queen
Marciano, Liberace, Santayana goodbye

We didn't start the fire
It was always burning since the world's been turning
We didn't start the fire
No we didn't light it but we tried to fight it
Joseph Stalin, Malenkov, Nasser and Prokofiev
Rockefeller, Campanella, Communist Bloc

Roy Cohn, Juan Peron, Toscanini, dacron
Dien Bien Phu falls, ""Rock Around the Clock""
Einstein, James Dean, Brooklyn's got a winning team
Davy Crockett, Peter Pan, Elvis Presley, Disneyland

Bardot, Budapest, Alabama, Krushchev
Princess Grace, ""Peyton Place"", trouble in the Suez
We didn't start the fire
It was always burning since the world's been turning

We didn't start the fire
No we didn't light it but we tried to fight it
Little Rock, Pasternak, Mickey Mantle, Kerouac
Sputnik, Chou En-Lai, ""Bridge on the River Kwai""
Lebanon, Charlse de Gaulle, California baseball
Starkweather, homicide, children of thalidomide

Buddy Holly, ""Ben Hur"", space monkey, Mafia
Hula hoops, Castro, Edsel is a no-go
U-2, Syngman Rhee, payola and Kennedy
Chubby Checker, ""Psycho"", Belgians in the Congo

We didn't start the fire
It was always burning since the world's been turning
We didn't start the fire
No we didn't light it but we tried to fight it

Hemingway, Eichmann, ""Stranger in a Strange Land""
Dylan, Berlin, Bay of Pigs invasion
""Lawrence of Arabia"", British Beatlemania
Ole Miss, John Glenn, Liston beats Patterson
Pope Paul, Malcolm X, British politician sex
JFK, blown away, what else do I have to say

We didn't start the fire
It was always burning since the world's been turning
We didn't start the fire
No we didn't light it but we tried to fight it
Birth control, Ho Chi Minh, Richard Nixon back again
Moonshot, Woodstock, Watergate, punk rock

Begin, Reagan, Palestine, terror on the airline
Ayatollah's in Iran, Russians in Afghanistan
""Wheel of Fortune"", Sally Ride, heavy metal, suicide
Foreign debts, homeless vets, AIDS, crack, Bernie Goetz
Hypodermics on the shores, China's under martial law
Rock and roller cola wars, I can't take it anymore

We didn't start the fire
It was always burning since the world's been turning
We didn't start the fire
But when we are gone
Will it still burn on, and on, and on, and on...
We didn't start the fire
It was always burning since the world's been turning
We didn't start the fire
No we didn't light it but we tried to fight it
We didn't start the fire
It was always burning since the world's been turning
We didn't start the fire
No we didn't light it but we tried to fight it"
