Position,Artist,Song Title,Year,Lyrics
11,Mariah Carey,Vision of Love,1990,"Treated me kind sweet destiny
Carried me through desperation
To the one that was waiting for me

It took so long still I believed
Somehow the one that I needed
Would find me eventually

I had a vision of love
And it was all that you've given to me

Prayed through the nights, felt so alone
Suffered from alienation
Carried the weight on my own

Had to be strong, so I believed
And now I know I've succeeded
In finding the place I conceived

I had a vision of love
And it was all that you've given to me
I had a vision of love
And it was all that you've given me

I've realized a dream
And I visualized the love that came to be
Feel so alive, I'm so thankful that I perceived
The answer that Heaven has sent down to me

You treated me kind
Sweet destiny
  (All that you did)
And I'll be eternally grateful
Holding you so close to me

Prayed through the nights so faithfully
Knowing the one that I needed
Would find me eventually
  (Would find me)

I had a vision of love
And it was all that you've given to me
I had a vision of love
And it was all that you turned out to be"
12,Madonna,Justify My Love,1990,"I wanna kiss you in Paris
I wanna hold your hand in Rome
I wanna run naked in a rainstorm
Make love in a train cross-country
You put this in me, so now what, so now what?

Wanting, needing, waiting
For you to justify my love
Hoping, praying
For you to justify my love

I want to know you, not like that
I don't wanna be your mother
I don't wanna be your sister either
I just wanna be your lover
I wanna be your baby, kiss me, that's right, kiss me

Wanting, needing, waiting
For you to justify my love
Yearning, burning
For you to justify my love

What are you gonna do? What are you gonna do?
Talk to me, tell me your dreams, am I in them?
Tell me your fears, are you scared?
Tell me your stories, I'm not afraid of who you are, we can fly

Poor is the man whose pleasures depend
On the permission of another
Love me, that's right, love me
I wanna be your baby, yeah

Wanting, needing, waiting
For you to justify my love
I'm open and ready
For you to justify my love

To justify my love
Wanting, to justify
Waiting, to justify my love
Praying, to justify
To justify my love
I'm open, to justify my love"
13,Depeche Mode,Enjoy the Silence,1990,"Words like violence
Break the silence
Come crashing in
Into my little world

Painful to me
Pierce right through me
Can't you understand
Oh my little girl
All I ever wanted
All I ever needed
Is here in my arms
Words are very unnecessary
They can only do harm

Vows are spoken
To be broken
Feelings are intense
Words are trivial
Pleasures remain
So does the pain
Words are meaningless

And forgettable
All I ever wanted
All I ever needed
Is here in my arms
Words are very unnecessary

They can only do harm

All I ever wanted
All I ever needed
Is here in my arms
Words are very unnecessary
They can only do harm
All I ever wanted
All I ever needed
Is here in my arms
Words are very unnecessary
They can only do harm
ENJOY THE SILENCE"
14,Paula Abdul,Opposites Attract,1990,"I'm M.C. Kat on the rap so mic it
Here's a little story and you're sure to like it
Swift and sly and I'm playing it cool
With my home girl, Paula Abdul

Baby seems we never ever agree
You like the movies and I like TV
I take things serious and you take 'em light
I go to bed early and I party all night

Our friends are sayin' we ain't gonna last
'Cuz I move slowly and baby I'm fast
I like it quiet and I love to shout
But when we get together, it just all works out

I take two steps forward, I take two steps back
We come together 'cuz opposites attract
And you know it ain't fiction just a natural fact
We come together 'cuz opposites attract

Who'd a thought we could be lovers
She makes the bed and he steals the covers
She likes it neat and he makes a mess
I take it easy baby, I get obsessed

She's got the money and he's always broke
I don't like cigarettes, I like to smoke
Things in common, there just ain't a one
But when we get together, we have nothin' but fun

I take two steps forward, two steps back
We come together 'cuz opposites attract
And you know it ain't fiction just a natural fact
We come together 'cuz opposites attract
You know it baby, baby

Nothing in common but this trust
I'm like a minus, she's like a plus
One going up, one coming down
But we seem to land on common ground
When things go wrong we make corrections
To keep things moving in the right direction
Try to fight it but I'm telling you Jack
It's useless, opposites attract

Baby ain't it somethin' how we lasted this long
You and me provin' everyone wrong
Don't think we'll ever get our differences patched
Don't really matter 'cuz we're perfectly matched

I take two steps forward, I take two steps back
We come together 'cuz opposites attract
And you know it ain't fiction just a natural fact
We come together 'cuz opposites attract

Two steps forward, two steps back
We come together 'cuz opposites attract
And you know it ain't fiction just a natural fact
We come together 'cuz opposites attract

Two steps forward, two steps back
We come together 'cuz opposites attract
It ain't fiction you know it's a fact
We come together 'cuz opposites attract

Two steps forward, two steps back
Two steps back  'cuz opposites attract
We come together, we go together
Opposites, I said, â€½Opposites attractâ€"
15,Heart,All I Wanna Do is Make Love to You,1990,"It was a rainy night when he came into sight
Standing by the road, no umbrella, no coat
So I pulled up alongside and I offered him a ride
He accepted with a smile, so we drove for a while

I didn't ask him his name, this lonely boy in the rain
Fate, tell me it's right, is this love at first sight?
Please don't make it wrong just stay for the night

All I wanna do is make love to you
Say you will, you want me too
All I wanna do is make love to you
I've got lovin' arms to hold on to

So we found this hotel, It was a place I knew well
We made magic that night, oh he did everything right
He brought the woman out of me so many times, easily
And in the morning when he woke all I left him was a note

I told him, ""I am the flower you are the seed
We walked in the garden, we planted a tree
Don't try to find me, please don't you dare
Just live in my memory, you'll always be there

All I wanna do is make love to you
One night of love was all we knew
All I wanna do is make love to you
I've got lovin' arms to hold on to

We made love, love like strangers
All night long we made love

Then it happened one day we came round the same way
You can imagine his surprise when he saw his own eyes
I said, ""Please, please understand, I'm in love with another man
And what he couldn't give me was the one little thing that you can""

All I wanna do is make love to you
One night of love was all we knew
All I wanna do is make love to you
Come on say you will, you want me too

All I wanna do is make love to you
One night of love was all we knew
All I wanna do is make love to you
Say you will baby, you want me too
All night long, all night long
All night long, all night long

All I wanna do, all I wanna do
All I wanna do, all I wanna do
All I wanna do is make love to you
One night of love was all we knew, yeah"
16,DNA & ,Tom's Diner,1990,"[Feat. Suzanne Vega]

I am sitting in the morning
At the diner on the corner
I am waiting at the counter
For the man to pour the coffee

And he fills it only halfway
And before I even argue
He is looking out the window
At somebody coming in

""It is always nice to see you""
Says the man behind the counter
To the woman who has come in
She is shaking her umbrella

And I look the other way
As they are kissing their hellos
I'm pretending not to see them
And instead I pour the milk

I open up the paper
There's a story of an actor
Who had died while he was drinking
It was no one I had heard of

And I'm turning to the horoscope
And looking for the funnies
When I'm feeling someone watching me
And so I raise my head

There's a woman on the outside
Looking inside 
Does she see me?
No she does not really see me
Cause she sees her own reflection

And I'm trying not to notice
That she's hitching up her skirt
And while she's straightening her stockings
Her hair is getting wet

Oh, this rain it will continue
Through the morning as I'm listening
To the bells of the cathedral
I am thinking of your voice..."
17,Wilson Phillips,Hold On,1990,"I know there's pain
Why do lock yourself up in these chains?
No one can change your life except for you
Don't ever let anyone step all over you
Just open your heart and your mind
Is it really fair to feel this way inside?

Some day somebody's gonna make you want to
Turn around and say goodbye
Until then baby are you going to let them
Hold you down and make you cry
Don't you know?
Don't you know things can change?

Things'll go your way
If you hold on for one more day
Can you hold on for one more day?
Things'll go your way
Hold on for one more day

You could sustain or are you comfortable with the pain?
You've got no one to blame for your unhappiness
You got yourself into your own mess
Lettin' your worries pass you by
Don't you think it's worth your time
To change your mind?

Some day somebody's gonna make you want to
Turn around and say goodbye
Until then baby are you going to let them
Hold you down and make you cry
Don't you know?
Don't you know things can change?

Things'll go your way
If you hold on for one more day
Can you hold on for one more day?
Things'll go your way
Hold on for one more day

I know that there is pain
But you hold on for one more day and
Break free the chains
Yeah, I know that there is pain
But you hold on for one more day and you
Break free, break from the chains

Some day somebody's gonna make you want to
Turn around and say goodbye
Until then baby are you going to let them
Hold you down and make you cry
Don't you know?
Don't you know things can change

Things'll go your way
If you hold on for one more day, yeah
If you hold on?
Don't you know things can change
Things'll go your way
If you hold on for one more day

If you hold on
Can you hold on?
Hold on baby
Won't you tell me now
Hold on for one more day
'Cause, It's gonna go your way

Don't you know things can change
Things'll go your way
If you hold on for one more day
Can't you change it this time?

Make up your mind
Hold on
Hold on
Baby, hold on"
18,New Kids On The Block,Step By Step,1990,"Step by step, ooh baby
Gonna get to you girl
Step by step, girl

Step by step, ooh baby
Gonna get to you girl
Step by step, ooh baby
Really want you in my world

Step, hey girl
In your eyes, I see a picture of me all the time
Step and girl
When you smile, you've got to know that you drive me wild

Step by step, ooh baby
You're always on my mind
Step by step, ooh girl
I really think it's just a matter of time

Step by step, ooh baby
Gonna get to you girl
Step by step, ooh baby
Really want you in my world

Step, hey girl
Can't you see, I've got to have you all just for me
Step and girl
Yes, it's true, no one else will ever do

Step by step, ooh baby
You're always on my mind
Step by step, ooh girl
I really think it's just a matter of time

Step by step, ooh baby
Really want you in my world
Step by step, ooh baby
Gonna get to you girl

Step, step, step, step by step
Step one
We can have lots of fun
Step two
There's so much we can do
Step three
It's just you and me
Step four
I can give you more
Step five
Don't you know that the time is right

Step by step
Don't you know I need you
Step by step
Yes, I do, girl

Step by step, ooh baby
You're always on my mind
Step by step, ooh girl
I really think it's just a matter of time

Step by step, ooh baby
Gonna get to you girl
Step by step, ooh baby
Really want you in my world

Step by step, ooh baby
Gonna get to you girl
Step by step, ooh girl
Really want you in my world

Step by step, ooh baby
Gonna get to you girl
Step by step, ooh baby"
19,Technotronic,Get Up (Before the Night is Over),1990,"Get up on your feet
Before the night is through for you want miss
Get down to the beat
Pump it, stomp it, jam, trip on this

Get the party started
Get it on, get a move on, kids
Rock to the beat
Pump it, stomp it, jam, trip on this

Get up, get up, get busy, do it
Get up and move that body
Get up, people now, get down to it before the night is over
Get up, get up, get busy, do it
I wanna see you party
Get up people now, get down to it before the night is over

Get down
Get up
Get down
Get up

One, two, I'll party you
Three, four, so get your butt on the floor
Five, six, know you dig the mix
Seven, eight, let it shake

Get down
We got to take a stand
Now that we're in demand
Party all night, cut the fight

Do what's right and you just might
Win a battle you never fought
Just by checkin' this record you bought
Over and on and on again
Get with it and do that thing

Get up, get up, get busy, do it
Get up and move that body
Get up people now, get down to it before the night is over
Get up, get up, get busy do it
I wanna see you party
Get up people now, get down to it before the night is over"
20,Janet Jackson,Escapade,1990,"As I was walkin' by, saw you standin' there with a smile
Lookin' shy you caught my eye thought you'd want to hang for a while
Well, I'd like to be with you and you know it's Friday too
I hope you can find the time this weekend to relax and unwind

My mind's tired, I've worked so hard all week
Cashed my check, I'm ready to go
I promise you, I'll show you such a good time

Come on baby, let's get away
Let's save your troubles for another day
Come go with me, we've got it made
Let me take you on an escapade
Let's go

Escapade, we'll have a good time
Escapade, leave your worries behind
Escapade, well you could be mine
Escapade, an escapade

So don't hold back just have a good time
We'll make the rules up as we go along
And break them all if we're not havin' fun

Come on baby, let's get away
Let's save your troubles for another day
Come go with me, we've got it made
Let me take you on an escapade

Come on baby, let's get away
Let's save your troubles for another day
Come go with me, we've got it made
Let me take you on an escapade
Let's go

Escapade, we'll have a good time
Escapade, leave your worries behind
Escapade, well you could be mine
Escapade, an escapade

My mind's tired, I've worked so hard all
Worked so hard all week
I just got paid, we've got it made ready to go
I promise you, I'll show you such a good time

Come on baby, let's get away
Let's save your troubles for another day
Come go with me, we've got it made
Let me take you on an escapade

Come on baby, let's get away
Let's save your troubles for another day
Come go with me, we've got it made
Let me take you on an escapade
Let's go

Come on baby, let's get away
Let's save your troubles for another day
Come go with me, we've got it made
Let me take you on an escapade
On an escapade baby"
21,Whitney Houston,I'm Your Baby Tonight,1990,"From the moment I saw you
I went outta my mind
Though I never believed in
Love at first sight
But you got a magic boy
That I just can't explain
Well you gotta, you gotta way
That you make me feel
I can do, I can do anything for you baby
I'll be down for you baby
Lay all my cards out tonight
Just call on me baby
I'll be there in a hurry
It's your move so baby baby decide

Whatever you want from me
I'm giving you everything
I'm your baby tonight
You've given my ecstasy
You are my fantasy

I'm your baby tonight

From the second you touched me
I was ready to die
I've never been fatal
You're my first time
I feel like an angel
Who just started to fly
Well you gotta, you gotta way that
You make a me feel I can, feel I can
Do anything for you baby
I will fly for you baby
Hold on and enjoy the ride
I'm not in no hurry

We can fly all night baby
It's your move now baby

Baby let's fly
Whatever you want from me
I'm giving you everything

I'm your baby tonight
You've given my ecstasy
You are my fantasy

I'm your baby tonight
Whatever I do boy
It's all about you baby
And ain't it the truth boy
I'm helplessly in love with you

What else i can do boy
But be there for you baby
You gotta, you gotta way that
You make a me feel I can, feel I can

Do any, Do anything Yeah!

Whatever you want from me
I'm giving you everything
I'm your baby tonight
You've given my ecstasy
You are my fantasy

I'm your baby tonight
Looks like I'm fatal
It's all on the table
And baby you hold the cards
You got the magic
And I've got to have it
I don't want the pieces

I want every single part
I'll be your angel
I'm ready and able
Whatever you want is fine
Whenever you're ready
Just call on your lady

And I'll be your baby tonight
Whatever you want from me
I'm giving you everything
I'm your baby tonight
You've given my ecstasy
You are my fantasy
I'm your baby tonight"
22,Deee-Lite,Groove is in the Heart,1990,"Exception occurred 
HTTP Error 404: Not Found"
23,George Michael,Praying For Time,1990,"Oh yeah

These are the days of the open hand
They will not be the last
Look around now, these are the days
Of the beggars and the choosers

This is the year of the hungry man
Whose place is in the past
Hand in hand with ignorance
And legitimate excuses

The rich declare themselves poor
And most of us are not sure
If we have too much but we'll take our chances
'Cause God's stopped keeping score

I guess somewhere along the way
He must have let us all out to play
Turned his back and all God's children
Crept out the back door

And it's hard to love, there's so much to hate
Hanging on to hope when there is no hope to speak of
And the wounded skies above say it's much too much too late
Well maybe we should all be praying for time, oh yeah

These are the days of the empty hand
Oh you hold on to what you can
And charity is a coat
You wear twice a year

This is the year of the guilty man
Your television takes a stand
And you find that what was over there
Is over here

So you scream from behind your door
Say what's mine is mine and not yours
I may have too much but I'll take my chances
'Cause God's stopped keeping score

And you cling to the things they sold you
Didn't you cover your eyes when they told you?
That he can't come back
'Cause he has no children to come back for

It's hard to love, there's so much to hate
Hanging on to hope when there is no hope to speak of
And the wounded skies above say it's much too late
So maybe we should all be praying for time, oh yeah"
