Position,Artist,Song Title,Year,Lyrics
11,U2,Discotheque,1997,"You can reach
But you can't grab it
You can hold it, control it
You can't bag it, ah

You can push
But you can't direct it
Circulate, regulate, oh no
You cannot connect it

You know you're chewing bubblegum
You know what that is but you still want some
You just can't get enough
Of that lovie, dovie stuff

You get confused
But you know it
Yeah, you hurt for it, work for it, love
You don't always show it

Let go
Let's go
Let's go
Discotheque
Hi, come on child

Oh
Let go
Let go
Discotheque

You're looking for the one
But you know you're somewhere else instead
You want to be the song
Be the song that you hear in your head

Love
Ooo, love
Love

It's not a trick
'Cause you can't learn it
It's the way you don't pay, that's okay
'Cause you can't earn it, yeah

You know you're chewing bubblegum
You know what that is but you still want some
You just can't get enough
Of that lovie, dovie stuff

Let go
Let go
Oh oh oh
Discotheque
Come on, come on

Go girl
Go girl
Ah ha ha
Discotheque
I want you
I want you

Oh, ooo, oh
Mmm love mmm

You're looking for the one
But you know you're somewhere else instead
You want to be the song
Be the song that you hear in your head

Love
You want heaven in your heart
Heaven in your heart
The sun, the moon, and the stars

But you take what you can get
'Cause it's all that you can find
But you know there's something more
But tonight, tonight, tonight

Ah, high
High, high
High, high
High, high

Boom cha, boom cha, discotheque
Boom cha, boom cha, discotheque
I paid, get in, I can't, not enough
Boom cha, boom cha, discotheque
I paid, get in, I can't, not enough
Boom cha, boom cha, discotheque
I paid, get in, I can't, not enough
Boom cha, boom cha, discotheque
Boom cha, boom cha, discotheque"
12,Spice Girls,2 Become 1,1997,"Candle light and soul forever
A dream of you and me together
Say you believe it, say you believe it

Free your mind of doubt and danger
Be for real, don't be a stranger
We can achieve it, we can achieve it

Come a little bit closer
Baby, get it on, get it on
'Cause tonight is the night when 2 become 1

I need some love like I never needed love before
(Wanna make love to ya, baby)
I had a little love, now I'm back for more
(Wanna make love to ya, baby)
Set your spirit free, it's the only way to be

Silly games that you were playing
Empty words we both were saying
Let's work it out, boy, let's work it out, boy

Any deal that we endeavor
Boys and girls feel good together
Take it or leave it, take it or leave it

Are you as good as I remember
Baby, get it on, get it on
'Cause tonight is the night when 2 become 1

I need some love like I never needed love before
(Wanna make love to ya, baby)
I had a little love, now I'm back for more
(Wanna make love to ya, baby)
Set your spirit free, it's the only way to be

Oh whoa, oh whoa

Be a little bit wiser
Baby, put it on, put it on
'Cause tonight is the night when 2 become 1

I need some love like I never needed love before
(Wanna make love to ya, baby)
I had a little love, now I'm back for more
(Wanna make love to ya, baby)

I need some love like I never needed love before
(Wanna make love to ya, baby)
I had a little love, now I'm back for more
(Wanna make love to ya, baby)
Set your spirit free, it's the only way to be

It's the only way to be
It's the only way to be"
13,The Backstreet Boys,Quit Playing Games (With My Heart),1997,We do not have the lyrics for Quit Playing Games (With My Heart) (Karaoke Version) [In the Style of Backstreet Boys] yet.
14,The Verve,Bitter Sweet Symphony,1997,"'Cause it's a bitter sweet symphony, this life
Trying to make ends meet, you're a slave to the money then you die
I'll take you down the only road I've ever been down
You know the one that takes you to the places where all the veins meet, yeah
No change, I can change, I can change, I can change
But I'm here in my mould, I am here in my mould

But I'm a million different people from one day to the next...
I can't change my mould, no, no (have you ever been down?) no, no
Well, I've never prayed
But tonight I'm on my knees, yeah
I need to hear some sounds that recognize the pain in me, yeah
I let the melody shine, let it cleanse my mind, I feel free now
But the airwaves are clean and there's nobody singing to me now
No change, I can change, I can change, I can change

But I'm here in my mould, I am here in my mould
And I'm a million different people from one day to the next
I can't change my mould, no, no, no, no, no
Have you ever been down?
I can't change it you know, I can't change it...

'Cause it's a bitter sweet symphony this life
Trying to make ends meet, trying to find some money then you die
I'll take you down the only road I've ever been down...
You know the one that takes you to the places where all the veins meet, yeah
You know I can change, I can change, I can change, I can change
But I'm here in my mould, I am here in my mould
And I'm a million different people from one day to the next.
I can't change my mould, no, no, no, no, no
I can't change my mould, no, no, no, no, no
I can't change my mould, no, no, no, no, no

You've gotta change my mould, no, no, no
(It's just sex and violence, melody and silence)
(Gotta, can't change my violence, melody and silence)
(Gotta, can't change my violence, melody and silence)
(I'll take you down the only road I've ever been down)
(Gotta, can't change my violence, melody and silence)

(I'll take you down the only road I've ever been down)
(Gotta, can't change my violence, melody and silence)
(Been down)
(Ever been down)
(Can't change my violence, melody and silence)
(Ever been down)
(Ever been down)
(Ever been down)
(Have you ever been down?)
(Have you ever been down?)
(Have you ever been down?)
(Have you ever been down?)
(Have you ever been down?)"
15,Mariah Carey,Honey,1997,"Oh oh
Honey got me hooked on you
I like that
Aaa aaa, aaa, aaa
(C'mon)
(M C)
Aaa, aaa, aaa
Nah nah nah ta ta nah
  (C'mon)
(Yea)
Ta nah nah, na na nah ta nah
Nah nah nah na
(MC)
Nah nah nah ta nah
Da ta na, nah nah nah, ta ta nah
(I like that)
Na na na da, da,da
(Let's go)

Oh honey, you can have me when you want me
Yea
You simply ask me to be there
(Aha)
And you're the only one who makes me come running
'Cause what you got is far beyond compare, ohh

And its just like honey
  (Yea)
When your love comes over me
  (When your love, comes over me)
(That's right)
Oh baby, I've got a dependancy
  (I've got)
Always strung out for another taste of your honey

It's like honey really washes over me
You know sugar never ever was so sweet
And I'm dyin' for ya, cryin' for ya, I adore ya
  (Cryin' hoo)
One hit of your love addicted me
  (Yeah)
Now I'm strung out on you darlin'
Don't you see every night and day
I can't hardly wait for another taste of honey

Honey can't describe
  (Woh)
How good it feels inside?
  (Haa)
  (Honey)
Honey can't describe
  (Yea)
How good it feels inside?

Yea yea ohh oh
I can't be elusive with you honey
(I like that)
'Cause it's blatant that I've feeling you
(Yea)
It's too hard for me to leave abruptly
You're the only thing I wanna do

And it's just like honey
When your love comes over me
  (When your love comes over me)
Oh baby, I've got a dependancy
  (Someday yea)
Always strung out for another
Taste of your honey
 (Ohh yea)

It's like honey really washes over me
You know sugar never ever was so sweet
  (Aaa)
And I'm dyin' for ya, cryin' for ya, I adore ya
  (Aaa)
One hit of your love addicted me
   (I need you bad)
  (Oh your love addicted me)
Now I'm strung out on you darlin'
Don't you see every night and day
  (I can't wait, for your love)
I can't hardly wait for another taste of honey


(Baby I can't all the way)
Harlem world we won't stop for Mariah, you're on fire
  (Honey I can't describe
  (How good it feels inside)
  (Got the help from all the saints)
Harlem world we won't stop, so Mariah, take us higher
  (Honey I can't describe)
  (How good it feels inside)
Harlem world we won't stop, for Mariah, you're on fire
  (Honey I can't describe, come speak to me)
Harlem world we won't stop, so Mariah, take us higher
Break it down

  (Whoa whoa, yeah)
(Every little thing you do)
Now, what we gonna do right here?
Is we gonna smooth it out?
(Hoo)
C'mon
(Ohh ohh)
  (Honey got me hooked on you)
(Aaa)
MC
(Ha ha ha)
And she won't stop

 (Honey)
It's like honey really washes over me
  (It's like)
You know sugar never ever was so sweet
  (Need your love)
And I'm dyin' for ya, cryin' for ya, I adore ya
  (I need your love, right now baby)
One hit of your love addicted me
  (Ohh)
Now I'm strung out on you darlin'
  (Ohh)
Don't you see every night and day
 (Need)
I can't hardly wait for another taste of honey
  (I need a taste of honey)

It's like honey really washes over me
  (Yeah)
  (I need)
You know sugar never ever was so sweet
And I'm dyin' for ya, cryin' for ya, I adore ya
  (Honey I)
  (Mc)
Honey
One hit of your love addicted me
  (Oh bad)
Now I'm strung out on you darlin'
Don't you see every night and day
  (Cute)
I can't hardly wait for another taste of honey
 (Honey I)
 (P V)
 (Honey I)
 (P V)

It's like honey really washes over me
  (Rock on)
  (I nee eee eed it, nee eee eed it)
You know sugar never ever was so sweet
  (That's right)
  (I nee eee eed it, nee eee eed it, babe)
And I'm dyin' for ya, cryin' for ya, I adore ya
  (Honey I)
One hit of your love addicted me
  (I nee eee eed it, nee eee eed it, babe)
Now I'm strung out on you darlin'
Don't you see every night and day
  (I nee eee eed it, nee eee eed it, babe)
I can't hardly wait for another taste of honey
  (I nee eee eed it, nee eee eed it, babe)"
16,The Backstreet Boys,As Long As You Love Me,1997,We do not have the lyrics for As Long as You Love Me (Originally Performed by Backstreet Boys) [Karaoke Version] yet.
17,The Cardigans,Lovefool,1997,"Dear, I fear we're facing a problem
You love me no longer, I know
And maybe there is nothing
That I can do to make you do

Mama tells me I shouldn't bother
That I ought to stick to another man
A man that surely deserves me
But I think you do

So I cry, and I pray and I beg

Love me, love me
Say that you love me
Fool me, fool me
Go on and fool me
Love me, love me
Pretend that you love me
Leave me, leave me
Just say that you need me

So I cried, and I begged for you to

Love me, love me
Say that you love me
Leave me, leave me
Just say that you need me
I can't care about anything but you

Lately I have desperately pondered
Spent my nights awake and I wonder
What I could have done in another way
To make you stay

Reason will not reach a solution
I will end up lost in confusion
I don't care if you really care
As long as you don't go

So I cry, I pray and I beg

Love me, love me
Say that you love me
Fool me, fool me
Go on and fool me
Love me, love me
Pretend that you love me
Leave me, leave me
Just say that you need me

So I cried, and I begged for you to

Love me, love me
Say that you love me
Leave me, leave me
Just say that you need me
I can't care about anything but you
Anything but you

Love me, love me
Say that you love me
Fool me, fool me
Go on and fool me
Love me, love me
I know that you need me
I can't care about anything but you"
18,Jewel,You Were Meant for Me,1997,"Jewel
Pieces of you
you were meant for me
i hear the clock, it's six a.m. / i feel so far from where i've been / got my eggs and my pancakes too / got my maple syrup, everything but you

break the yolks, make a smiley face / i kinda like it in my brand new place / i wipe the spots off of the mirror / don't leave the keys in the door / never put wet towels on the floor anymore 'cause

dreams last so long / even after you're gone / i know you love me / and soon you will see / you were meant for me / and i was meant for you

called my momma, she was out for a walk / consoled a cup of coffee but it didn't wanna talk / picked up a paper, it was more bad news / more hearts being broken or people being used

put on my coat in the pouring rain / saw a movie it just wasn't the same / 'cause it was happy and i was sad / it made me miss you oh so bad

dreams last so long / even after you're gone / i know you love me / and soon you will see / you were meant for me / and i was meant for you

go about my business, i'm doing fine / besides, what would i say if i had you on the line / same old story, not much to say / hearts are broken every day

brush my teeth and put the cap back on / i know you hate it when i leave the light on / i pick a book up / turn the sheets down / take a deep breath and a good look around

put on my pj's and hop into bed / i'm half alive but i feel mostly dead / i try and tell myself it'll all be alright / i just shouldn't think anymore tonight

dreams last so long / even after you're gone / i know you love me / and soon you will see / you were meant for me / and i was meant for you"
19,The Backstreet Boys,Everybody (Backstreet's Back),1997,"Everybody, yeah
Rock your body, yeah
Everybody, yeah
Rock your body right
Backstreet's back, alright

Hey, yeah
Oh my God, we're back again
Brothers, sisters, everybody sing
Gonna bring the flavor, show you how
Gotta question for you better answer now, yeah

Am I original?
Yeah
Am I the only one?
Yeah
Am I sexual?
Yeah
Am I everything you need?
You better rock your body now

Everybody
Yeah
Rock your body
Yeah
Everybody
Rock your body right
Backstreet's back, alright
Alright

Now throw your hands up in the air
Wave them around like you just don't care
If you wanna party let me hear you yell
Cuz we got it goin' on again
Yeah

Am I original?
Yeah
Am I the only one?
Yeah
Am I sexual?
Yeah
Am I everything you need?
You better rock your body now

Everybody
Yeah
Rock your body
Yeah
Everybody
Rock your body right
Backstreet's back, alright
Alright

So everybody, everywhere
Don't be afraid, don't have no fear
I'm gonna tell the world, make you understand
As long as there'll be music, we'll be comin' back again

Everybody, yeah
Rock your body, yeah
Everybody
Rock your body right (rock your body right)
Backstreet's back
Everybody (everybody)
Yeah (rock your body)
Rock your body (everybody)
Yeah (everybody rock your body)
Everybody (everybody, rock your body)
Rock your body right (everybody)
Backstreet's back, alright"
20,Savage Garden,I Want You,1997,"Anytime, I need to see your face, I just close my eyes
And I am taken to a place, where your crystal mind and
Magenta feelings take up shelter in the base of my spine
Sweet like a chic-a-cherry cola

I don't need to try to explain, I just hold on tight
And if it happens again, I might move so slightly
To the arms and the lips
And the face of the human cannonball
That I need to, I want to

Come stand, a little bit closer
Breathe in and get a bit higher
You'll never know what hit you
When I get to you

Oh, I want you, I don't know if I need you
But, oh, I'd die to find out
Oh, I want you, I don't know if I need you
But, oh I gotta to find out

I'm the kind of person, who endorses a deep commitment
Getting comfy, getting perfect is what I live for
But a look, and then a smell of perfume
It's like, I'm down on the floor
And I don't know what I'm in for

Conversation has a time and place
In the interaction of a lover and a mate
But the time of talking, using symbols, using words
Can be likened to a deep sea diver
Who is swimming with a raincoat

Come stand, a little bit closer
Breathe in and get a bit higher
You'll never know what hit you
When I get to you

Oh, I want you, I don't know if I need you
But, oh, I'd die to find out
Oh, I want you, I don't know if I need you
But, oh I gotta to find out

Anytime, I need to see your face I just close my eyes
And I am taken to a place where your crystal mind and
Magenta feelings take up shelter in the base of my spine
Sweet like a chic-a-cherry cola

I don't need to try to explain, I just hold on tight
And if it happens again, I might move so slightly
To the arms and the lips
And the face of the human cannonball
That I need to, I want to

Oh, I want you I don't know if I need you
But, oh, I'd die to find out
Oh, I want you I don't know if I need you
But, oh I gotta to find out

So can we find out?

Oh, I want you I don't know if I need you
But, oh, I gotta to find out
Oh, I want you I don't know if I need you
But, oh I gotta to find out

Oh, I want you I don't know if I need you
But, oh, I gotta to find out
Oh, I want you I don't know if I need you
But, oh I gotta to find out"
21,Meredith Brooks,Bitch,1997,"I hate the world today
You're so good to me
I know but I can't change

Tried to tell you
But you look at me like maybe
I'm an angel underneath
Innocent and sweet

Yesterday I cried
You must have been relieved to see
The softer side
I can understand
How you'd be so confused

I don't envy you
I'm a little bit of everything
All rolled into one

I'm a bitch, I'm a lover
I'm a child, I'm a mother
I'm a sinner, I'm a saint
I do not feel ashamed

I'm your hell, I'm your dream
I'm nothing in between
You know you wouldn't want it
Any other way

So take me as I am, this may mean
You'll have to be a stronger man
Rest assured that

When I start to make you nervous
And I'm going to extremes
Tomorrow I will change
And today won't mean a thing

I'm a bitch, I'm a lover
I'm a child, I'm a mother
I'm a sinner, I'm a saint
I do not feel ashamed

I'm your hell, I'm your dream
I'm nothing in between
You know you wouldn't want it
Any other way

Just when you think, you got me figured out
The season's already changing
I think it's cool, you do what you do
And don't try to save me

I'm a bitch, I'm a lover
I'm a child, I'm a mother
I'm a sinner, I'm a saint
I do not feel ashamed

I'm your hell, I'm your dream
I'm nothing in between
You know you wouldn't want it
Any other way

I'm a bitch, I'm a tease
I'm a goddess on my knees
When you hurt, when you suffer
I'm your angel undercover

I've been numb, I'm revived
Can't say I'm not alive
You know I wouldn't want it
Any other way"
22,Madonna,Don't Cry For Me Argentina,1997,"Madonna
Evita
Don't Cry For Me Argentina
(Eva:)
It won't be easy, you'll think it strange
When I try to explain how I feel
That I still need your love after all that I've done

You won't believe me
All you will see is a girl you once knew
Although she's dressed up to the nines
At sixes and sevens with you

I had to let it happen, I had to change
Couldn't stay all my life down at heel
Looking out of the window, staying out of the sun

So I chose freedom
Running around, trying everything new
But nothing impressed me at all
I never expected it to

Chorus:

Don't cry for me Argentina
The truth is I never left you
All through my wild days
My mad existence
I kept my promise
Don't keep your distance

And as for fortune, and as for fame
I never invited them in
Though it seemed to the world they were all I desired

They are illusions
They are not the solutions they promised to be
The answer was here all the time
I love you and hope you love me

Don't cry for me Argentina

(chorus)

Have I said too much?
There's nothing more I can think of to say to you.
But all you have to do is look at me to know
That every word is true"
